,ECS,TCR,OHC,temperature 2003-2022,ERFaer,CO2 concentration
79162,2.176897388453067,1.479285943752454,503.035640809,0.8664667963355202,-0.7858552284882001,417.044792864
95510,2.8814923319961947,1.5562046005546448,447.5035913407,0.844668411288532,-1.1369405748066599,416.563920592
26681,4.565753152389803,2.218004844984258,519.852454765,1.0140578826051632,-1.2926152903303998,417.159338996
26794,4.109938624435961,2.264163004997124,457.38038246699995,1.0923637721473225,-1.5046288748254,418.273817554
77689,2.16671529812035,1.336069570747507,468.903811782,1.0004603742217586,-1.2250179397593302,416.866216644
42837,5.120526908092017,2.3587282619023218,542.2632627081,1.0048906640495285,-1.1418870189988002,416.06634858
45084,1.9050192121928693,1.3896153627045196,435.386407323,0.9070565225256242,-0.61958770269842,416.723800331
14495,5.086790984503396,2.234436196479458,578.978301468,1.1489801051547959,-1.5446608571600997,416.33665114
31258,3.8021709502104346,2.261694421023469,505.58142779,1.0119141582215274,-1.1581166111138501,416.759881828
53470,3.575864603493548,2.098765929026729,565.072257202,1.1034007230511014,-0.8584316534147,417.067258948
36438,2.0936564123684813,1.4999843401843382,501.38875506000005,0.8225327059488734,-0.46650434825430004,417.229713626
7473,2.4386548131797685,1.9538833714669528,521.898427976,1.0818191348620814,-0.6603298203517999,416.648435134
57371,3.964067810963487,2.5346522859604947,356.38947553490004,1.0749394535172323,-1.5738222676421003,416.188973141
9218,2.476120366722539,1.696598612653226,505.783685422,1.0086980306663456,-0.5181549478939,416.485157294
50915,3.105083295289282,1.8722710583959468,490.065767879,1.043712342622795,-0.9677008743299,416.966123046
65085,2.0959637734626577,1.3556715444954983,485.23671496099996,0.8914724541229526,-1.3648655005197,415.572859018
54962,2.010135144468616,1.639418559892565,430.4109939399999,1.0696576371248088,-0.6996468200116,416.564780933
3111,3.195068852128556,2.069025054263035,361.07063096409996,1.1219977443391622,-0.9798598519869001,416.763515924
89481,2.423807980136148,1.8332611542185435,380.23949498340005,1.0278143544349325,-1.3582732990361,417.412910118
48425,3.3064486493245324,1.6207756848750194,445.9827727973,0.9401518646149576,-1.3854657899478997,417.671208802
25333,2.835443353874529,1.918967629208966,417.656271332,0.9096407809984647,-0.8713244198438,416.496020051
26361,3.1852990780659267,1.9428916629824664,487.66546311599996,0.9490028765352426,-1.6281409998017298,418.038643144
90953,1.7310005586114272,1.2763389095842743,437.698519267,1.03960309983415,-0.6715157751686999,416.792200881
73434,1.956144449809436,1.4639792149241306,410.11326237000003,0.8078519530814137,-0.6336920336490999,416.901321667
17863,2.5294745870215274,1.5752276591898882,457.236875146,1.1467592476204616,-1.0304803269111,417.841966899
96949,2.668806166207444,1.830001236888686,368.92453559070003,0.9899307172803766,-1.1029280160339998,417.270726832
94151,1.6205960204701515,1.2828264709546202,312.4274510638,1.0646047610824143,-1.46553791184797,417.537786936
26715,2.2954125188284613,1.853102483433195,292.220432886,1.0368761005045357,-0.9777149556881001,416.467147131
87549,3.698745640071873,1.9499721241399983,519.3449333989998,1.0279162230933094,-0.6722128520508399,417.319221417
41777,1.7329839982321442,1.1999027869018255,397.641410285,0.8767687483882531,-1.1508787010425,416.236101612
52469,3.495768398335408,2.71017479321288,451.871343583,1.1608621791483011,-0.9820670247529,416.982993388
45157,3.1835037204721504,1.7240288888808295,492.029686252,0.9717323664335036,-1.1095247164402,416.646923099
56454,4.809178892569182,2.1309246671227733,694.1786744440001,1.147845993725499,-1.1732438581332,418.720005692
87873,3.049998168344956,1.8800506181537249,526.535302613,0.98698593438055,-1.4052128061786,417.707172212
99043,2.723497831369941,1.8155243897111164,419.186306059,0.9447473327460814,-1.4600046819203,417.381365662
93960,4.733143100622408,2.43210968319566,450.455070322,1.0939553600374445,-0.9428821797711999,417.240668027
48527,1.990554595015737,1.6092036922277828,449.6580242630001,0.9385197921390649,-0.5629968062099999,416.971927408
57176,1.6535632603164985,1.2054892565175737,368.41901256099993,0.9950909262141477,-0.9865999486267998,417.729688257
92378,2.40572512631642,1.801560910614316,384.185351917,0.8982352286908369,-1.0839666994376,416.980204314
26565,2.0756718570717143,1.4453561532271224,571.070784326,1.0085489742500884,-0.7333366320357999,417.75851001
83478,3.4780296578918937,2.207402224126458,493.18232915799996,1.102525699968126,-1.2076644387510003,416.441516566
47209,3.3549021565358244,2.141837596041258,460.309508719,1.0944829046829514,-1.3156562450695999,417.202455651
73432,2.9833537490211604,1.863012845473168,563.707240502,1.0626952869675148,-0.7300236020025,416.83195139
82520,2.3974953166928445,1.5336878734391883,441.86992786779996,1.0516953047815327,-1.5157640170398001,417.09814011
86032,2.2487423006501803,1.6896015174727328,408.1633083906,0.963990189690992,-1.28002778449474,417.307191083
16859,2.865725131520029,1.946532465992076,428.866366837,1.0764688896777703,-1.4476320734127501,416.535454623
46055,2.6064657282228048,1.6887848102999643,531.2969104040001,0.8837808195425678,-0.5736084774801,416.5282907
36367,4.232924858254767,1.9030125668950515,512.2148177652,1.1366599672949471,-1.476962895424,417.220402659
89242,2.708815498566037,1.9418770195345425,378.37949826380003,0.971260181380722,-1.1334550532191998,416.518555092
63736,2.3943893215308103,1.7229435041399777,509.25649448199994,1.1062463613542852,-0.23530961329303995,417.485940509
27635,2.475450852748432,1.7487319825244614,459.163103993,1.0039474236075803,-0.8649050857028701,417.133653116
5534,2.3091316130733324,1.7177397652620856,574.5833139499999,0.9605914359606074,-0.4397330654843,417.072644182
93498,2.664094054139581,1.483032045842279,501.49119833599997,1.0640017694967838,-0.5622049106919,416.826676548
70695,2.071040532107081,1.4160845433886533,456.15268325700004,0.78652276747687,-1.052663246164,417.558802188
56376,2.530868874587713,1.576226556774599,560.868445828,1.0109253671371945,-0.773082386722,416.965593532
92555,2.017079041117793,1.361734747825993,423.949748734,1.1026420067240639,-1.2516154561586,417.510901843
13367,2.217085172099059,1.66148293058916,401.7019409,0.9378194876810895,-0.7929037699568999,416.746944459
74278,2.804904571710501,2.0077798310669217,361.7820019518,0.9234317552084004,-1.1928977541916999,416.297920104
64268,2.0142348903499188,1.3750475617948197,415.69829572200007,1.111176917634358,-0.8141712379857999,416.647272539
88203,3.141566433032384,1.7764398406985846,480.28641691499996,1.0570965074179024,-0.9492227708892998,417.633447202
6290,3.860891268331882,2.2883588358531464,423.44961535870004,1.0563788000818017,-1.4779186452165,416.913277887
27335,3.354193474929115,2.1650255422711644,385.5155206102,1.0359038483757625,-1.2661808940307,416.436920496
31507,2.326058058227028,1.4099380685128535,504.05611304399997,1.0335077835340878,-1.3493565987607998,416.186965409
409,3.0274353948167136,1.948125592906695,359.931356859,0.9651182391130712,-1.2653707791482,416.412381627
13655,2.0540546854605086,1.5995232084137911,452.07761949799993,1.121526019718872,-0.8935308935444001,417.024960194
80905,2.270374155877316,1.6796589504733477,406.72153825299995,1.0901397075948622,-1.085704467,417.492271808
34270,3.1304386771466097,1.943467935299168,567.9987726975,1.2270983238668738,-1.5918949684444998,415.710638095
89130,1.950190079385812,1.674772000438568,393.29326741899996,0.9543975192056272,-0.20672072279034,417.410295333
35110,2.241424779665597,1.7613339026005774,351.14568295858,1.0528841081879075,-1.3540295581362598,417.851792403
80466,4.1684165219237865,1.8481589398505545,516.4678491625,1.0759475743404348,-1.4418837977441998,416.639379937
60872,2.84230546642971,1.9765743048944184,498.540745958,0.9978779716078934,-0.589151872022,416.302622421
45537,1.589238007654869,1.14566525472793,442.908714185,0.9666459178860771,-0.6825975250434,415.095951356
42211,1.9379717742924645,1.480881032675926,374.8347655192,1.1612530923534243,-1.3858800532495001,416.990614186
39711,2.008241196238546,1.3655817466743445,537.096529871,0.7929738831312986,-0.5253710339295,416.471750612
51248,1.928901898999771,1.4996532868189163,390.3234855630001,0.9210744830878178,-1.0171960952614,417.758196524
62487,2.321690968638395,1.6045450612416257,434.043705419,0.8144351187016653,-1.0254465549033998,417.475582219
98736,2.3356706923250905,1.568172661683024,493.577183372,1.0780721248943173,-0.7764119428127001,416.417476531
76391,2.5826801202301284,1.7603932456674776,528.8793887459999,0.9308974588134954,-1.175286810927,417.170336621
4211,3.0544607391610428,2.090624381179927,332.8504532191,0.9396228114843446,-1.08361023277981,417.177692161
46989,2.03472853270647,1.6149967100270006,461.846555964,1.1125292731308507,-0.6992357827722999,416.746368844
33211,5.208583127918165,2.2730388256286984,632.372670582,1.1636541497901636,-1.5554314225798598,417.82989989
