Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Ocean.Atmospheric CO2 Concentration 1750[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Warm surface ocean pH[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Deep ocean ocean carbon reservoir[1]
Run 2524,155.3214508043397,732.6483332732797,219.83000045005284,12.946751137069302,64.80960598275749,18.445410423716428,1.6004815806024606,4.106976310794444,0.2181353178159304,280.0264723297011,8.31103688613,8.15010449582,286.238358937,1130.40213377,6954.9935706,28473.9160542
Run 2525,495.94764587964977,366.4030514571669,485.4070193505456,23.63489400242566,53.27203056588664,16.495390237801843,0.0383538586296509,10.65447051030003,0.2479804483403748,277.6897514029656,8.67154002636,8.1362877553,565.260326191,3624.17498528,3692.68602455,28908.6332964
Run 2526,185.38002372322103,807.1153820182789,351.59757121127245,15.28122623229451,78.23266006572914,18.17005324836197,0.4196428910133277,6.18474741312362,0.1722188451047573,277.228916283206,8.47401729038,8.14233461341,438.094206387,1352.26550936,7653.61846771,27350.6369676
Run 2527,318.05295254875784,550.8789700895371,421.473092411476,24.02554767142977,52.82160878378964,14.930039390862389,1.529592085871866,9.243332050490562,0.4051001663143662,281.83439767474545,8.44516086707,8.14402844165,529.686811037,2318.92420317,5438.58506234,28642.1368201
Run 2528,179.34131040382647,826.7704734997909,52.81597936833134,20.41865362277528,88.1805822111685,16.975451753062135,0.4797872537947495,8.06502035982713,0.442373201146412,277.3844137139901,8.41001587954,8.14172424262,67.0372881893,1308.44545647,7771.23292853,27585.8436684
Run 2529,175.2620469399218,444.7297676603042,434.7072661303629,14.144864130846525,61.90314157269883,17.956262574799663,1.0666106180511574,7.992698050975327,0.3042111778423071,278.4169323815556,8.50718043993,8.14365973121,536.146149515,1277.97014158,4334.10299646,30933.3589796
Run 2530,268.9170606551611,672.164535761219,141.06666856446836,27.400994885470386,61.27886524615015,10.826344149139285,0.8946735483589425,5.036487793416374,0.4951502178069137,279.8449844280763,8.26122456574,8.14966705582,185.811116203,1957.38135934,6343.49908457,28135.6968855
Run 2531,52.22279296602287,375.453974664801,156.37046124454264,13.778920016746014,87.92306823186901,28.45543160686455,1.7833048441738917,10.636859151020102,0.3731505416312554,275.9357264958715,8.5496141939,8.13887242102,190.221409092,381.33121405,3639.04249164,32987.8714178
Run 2532,465.8522383742324,469.0725733633504,390.3481194151345,15.072390892921986,51.13301861416544,18.8527705726965,1.0180068888314082,7.431359054378523,0.3879201475934178,278.487344277624,8.4019383714,8.14933887396,496.567748375,3391.18391977,4563.77479315,28261.1772566
Run 2533,337.54902513755604,776.753498582802,124.71678522821388,14.729519772860373,63.98748432419095,24.461712205549567,2.1812972708115748,9.384181916892796,0.3956061115184551,275.8097249775755,8.47423497562,8.15072170921,155.391571867,2456.19756331,7581.41133438,26676.778201
Run 2534,405.6353298587807,510.53444943631325,228.3515044089816,12.174729317651153,79.42838188436517,29.969222382697637,0.657258617225965,10.10048126726685,0.1716733267661612,278.44256605320226,8.71024815344,8.13092803352,261.89407548,2968.82711451,5011.09593608,28581.6746848
Run 2535,326.1922773164002,522.5657549942546,208.680446034053,15.30272870428362,58.4235438342361,12.829456583682983,2.896161290097446,6.5034153766008895,0.4387600516038994,278.93768319058904,8.35241056563,8.15424173613,268.958581906,2371.06241434,5090.44738463,29183.701812
Run 2536,495.7128618496139,999.330882184356,431.1236355234763,12.182053793455932,72.22414527495258,28.23306012163773,0.0798278904230186,10.462854632465096,0.3441751219116037,276.32349172909863,8.5840251682,8.14019834393,518.349387544,3618.29685266,9603.63052976,22705.5934725
Run 2537,247.48381879061012,630.1550943531713,314.25850505480446,23.558189835454684,81.53009787460792,23.732296770127,2.980443232562649,11.165987951869765,0.3647044708298631,275.2915632326678,8.54838313707,8.14294688674,382.456764864,1804.98388688,6208.8448965,28556.8886581
Run 2538,50.04913512253523,663.4804534877708,448.9020567427524,14.003482009206332,68.39371962680895,18.598308073474467,1.335151066793259,4.376270458026093,0.4475871170637467,277.3323832960984,8.25933894801,8.15404307744,591.536042625,363.819690401,6214.60181576,29643.0328493
Run 2539,75.84296595724717,870.3664755471639,280.8647342479627,29.18728510142782,52.77113119552332,18.40842649495483,0.3647740004390386,4.74196160667494,0.3631487017908217,278.23695034568743,8.26374298648,8.15074139745,369.743546801,551.867109032,8265.27911768,27548.9776221
Run 2540,154.92199047241013,853.4751952922353,355.3037903244786,28.37655053808864,58.23829754200711,20.561659570094555,0.0785919527733592,8.462380765356002,0.1555612901056496,278.5637392213255,8.54648494388,8.13986226762,432.684864825,1130.91912146,8338.77668398,27050.019323
Run 2541,358.05868048776864,636.8060129063338,254.11906495974688,19.419401627765083,71.59765744873604,28.382182736148103,2.51910568233968,6.502392005401933,0.4727032439209547,277.89945155466233,8.27686767296,8.15231261065,333.543126378,2604.18100827,6085.66099962,27551.8158124
Run 2542,315.11522145075537,426.7847081739405,150.13912516339144,17.68124663903463,51.68371764686165,10.851610593731367,1.6151771104853987,9.450517397720258,0.1292289575272586,282.23397317093435,8.82023652485,8.13535891084,164.409959986,2303.36817362,4393.41395213,30426.4129415
Run 2543,286.636253331674,458.3577083482569,287.66645896172327,24.43225166181105,53.26938286653083,23.461365684220045,2.4649736556017405,5.805943930170287,0.2480983635483986,274.73141912835086,8.32699072144,8.15678560782,373.126630041,2081.94877802,4517.86778809,29905.9704473
Run 2544,390.09030355232096,979.4279055432944,97.78434981591778,25.94658664231993,66.12467199466703,10.116606677393694,0.5794455616971895,9.81328421710026,0.1643166412105802,280.7543442104989,8.76414316431,8.13512335627,109.698511258,2851.58456434,9605.63995607,24297.6259343
Run 2545,200.55990259914844,944.574767778262,284.42866243087565,15.233231365580446,83.72478463561029,14.930917955544729,2.2492584690881543,5.155931519763908,0.2189837742287939,278.2849353894303,8.38975664131,8.14743810977,363.017072415,1460.79517078,8971.41985583,25949.7017247
Run 2546,493.1804093911319,539.6186522007985,293.17485841017765,23.23004811622725,86.394893247784,21.97349991181849,0.3603694467987309,7.275329156954482,0.4029502101715999,278.3745410477841,8.36669615488,8.141614181,376.462699528,3598.28203546,5057.86394742,27363.3218448
Run 2547,142.1456851201635,884.101867049973,202.78142292032416,26.93961312436176,70.68293149188925,23.87098941595656,0.8976802906613889,10.85916748068838,0.2707537077329862,279.28283028221125,8.59774059178,8.13611203539,242.647195602,1038.79343852,8659.43108284,27063.7807406
Run 2548,357.4376279970845,322.1416704942967,109.82987888845418,27.046068485741607,62.24539370798038,22.305542779829587,1.8772847790793332,8.602910269677,0.1840861807648489,278.915079178114,8.50044533997,8.13859144466,135.746801306,2610.23875768,3240.89052798,30982.7406873
Run 2549,251.9232687743252,412.3400952590858,92.27065231320628,13.910228245388833,52.077640887674576,21.263862287138945,1.7077240798599127,11.87557066329743,0.3016077118437593,279.1214246997471,8.74496657065,8.13827989784,104.346807121,1839.8923724,4255.36835205,31114.8724958
Run 2550,490.4492345231001,439.1660317592477,234.7862095174528,22.04192560097578,58.480520778790144,23.86006204616796,0.135199271960083,4.0275089780156925,0.1393684805946732,278.05578068270506,8.29464499676,8.14870187828,306.901413554,3570.88504066,4148.02696251,28431.4620175
Run 2551,222.23487021395988,764.8441461922798,447.28528092059486,10.694147451188067,68.9917934330009,24.704412570802653,2.394253427515669,9.143495425272564,0.3674125979931434,277.40521657008344,8.50478613452,8.14776518216,552.074895926,1618.52644548,7454.71523817,27330.9106793
Run 2552,389.9609725345449,475.6880464612248,150.25099522053387,25.88198898807068,84.82047914707005,29.44304932756372,2.309923844431156,4.045074342778392,0.165913677922233,278.93509888787986,8.26277203579,8.14795752571,197.839556031,2839.87182001,4499.61439026,28973.223691
Run 2553,482.0384227498973,590.8370042963394,298.960506200675,16.70052044301319,74.15370791204856,13.54832755927199,0.3857612929129745,4.377681085520502,0.1032228268889833,276.6424746580262,8.39229931567,8.1471188576,381.300255214,3511.28677804,5549.98525162,27049.9934602
Run 2554,454.8425499687416,938.036976170279,416.2909421887806,22.575146135519788,68.82940591726378,22.360108682916877,2.996630414357188,4.119545689317791,0.3734383295440083,277.79058793013013,8.23530750047,8.15666209737,551.457819202,3303.79397147,8945.47165124,23495.1682557
Run 2555,468.9320284410005,963.572386533773,421.613522728242,25.5366666268445,70.14706844902665,12.77735833862127,0.3416379072138565,8.658143656361762,0.4810422436514975,278.1518727254678,8.40332917064,8.14352678471,536.127890907,3419.45470315,9155.36828793,23244.4418913
Run 2556,141.24398928427752,311.3681946634382,262.3161895857859,19.91131310275136,51.25564309122409,10.665323149656365,0.0880185029679264,5.544899670583876,0.393621973294697,279.7652510641606,8.33665116882,8.14837881131,339.426805322,1028.47575997,2955.23207971,32704.9950877
Run 2557,69.61428238740716,483.2349370832623,75.0854123076339,29.32655785864073,85.58829154987203,15.359056186631468,1.2116003135139888,5.780928452234264,0.3647246988424788,277.4498726992051,8.32734924409,8.14599072808,97.3805706117,507.257245833,4543.83802804,31777.5796992
Run 2558,489.6194125730725,896.5233060233052,300.9560452770813,13.061948639745848,58.32143111855712,15.931867031382597,2.7339690349037764,6.258033462196329,0.1095119055821509,278.2006836491138,8.52744138509,8.15262787351,368.79491951,3560.73426709,8798.66647954,24048.0507357
Run 2559,480.6351838953449,921.7657665039852,475.10456894575424,24.09165220871524,68.41647072087909,27.112850842379228,1.594447599766101,4.859196490795081,0.2640896253888936,278.7487130678136,8.28219665941,8.14918671646,622.83363071,3498.93501412,8776.41749573,23355.0585458
Run 2560,239.0446215930596,921.4633609425948,104.84085341522636,14.898669022474987,88.95411273141282,14.529262707917658,1.3814418899433958,6.523660870277998,0.3280356318457623,280.0256010597639,8.42591280913,8.14142537385,132.481438788,1744.18745721,8700.25125018,26143.5507983
Run 2561,215.1226316090608,362.0085059404052,259.0543965181953,26.50523782607457,86.01011380108895,13.544335832635053,0.1871840783970499,6.028689682833237,0.2515647610330176,278.25160167283946,8.40934359833,8.14099984817,328.869426089,1569.83747387,3394.41848292,31547.8533504
Run 2562,429.1300889418919,799.2606989116551,436.2806174266293,25.904259651665807,50.874853910949646,17.2617272421357,0.8620211184241924,9.89955871659544,0.3152350776583691,278.42982887108604,8.54214491636,8.14574030508,532.072179659,3127.21293233,7887.87810153,25212.9941364
Run 2563,130.12983869081071,313.0728504309195,155.3748491222284,11.494937368721931,61.56224216312832,18.398620872512915,1.3748423178243845,7.7399958749940705,0.4997824194573316,280.29627988674395,8.36477646953,8.1475817963,199.61776474,947.773078322,3000.30232616,32980.5159278
Run 2564,400.72210949728526,849.6257154501241,281.4889821944626,21.57810013367508,71.01599195803249,14.102250676506175,2.1772330883093263,7.753077140396009,0.3370627248775888,278.3404784286387,8.45456769931,8.14701297013,352.783527718,2919.08224498,8216.03006915,25204.6947962
Run 2565,60.2646678574426,829.3369554513516,487.8900510604055,25.19627114720161,63.75420241317752,11.291989432736118,1.2862442866127315,10.743504511335225,0.430190126186704,276.68507276053174,8.54425659351,8.14580932149,594.586439196,439.158319823,8078.32673189,27980.1309964
Run 2566,484.8015018073374,365.3227567834257,366.2304610597433,15.573288151394596,61.37431947250823,28.31154515596057,2.9434327498629296,8.627330287817344,0.2201269266376707,277.80141149656606,8.51346949273,8.14348753995,450.799140863,3535.26879588,3707.66111842,29150.4057189
Run 2567,263.7054154616202,442.9489259170275,190.8372293117957,17.90866987185406,86.29943981244352,15.552531049698056,1.7897261928554622,6.354391552870501,0.4265215938136688,279.950072481326,8.34873519339,8.14564386852,246.186417291,1921.73571705,4167.51995868,30470.6024944
Run 2568,133.74067474842877,479.427476769209,219.67723804276508,24.31711172924741,70.7326571491049,23.301462250527848,1.0220731695518128,9.110826348860272,0.4572133033428663,277.4336537056969,8.38645848663,8.14438600427,280.623026262,974.993048733,4603.31228203,31096.747119
Run 2569,183.6466888104096,829.25520338666,273.7591329329333,12.434876740915024,57.39916566513666,20.173757593967785,0.6197308925925581,7.983252546226454,0.2326814665896602,277.77533600854724,8.56367563845,8.14525342293,331.459280256,1338.48154237,8055.06797587,27303.1835445
Run 2570,102.33341174308876,953.3111510227644,374.3780338015605,14.888333420758714,64.39227059376422,19.25754638961937,1.0017624022659128,4.891340363218571,0.4281033957195224,277.99864286958086,8.27904733983,8.15142618702,491.142103592,744.46950033,8984.40413219,26459.2253107
Run 2571,373.3009628150474,708.5382015503774,300.6320610648896,28.94609642497518,61.28101833486552,18.121980742881632,2.002020723574049,5.588819753374499,0.1670464143087859,283.20540832256904,8.3515650397,8.14406057322,387.555820653,2721.70378083,6888.9584788,26701.2313277
Run 2572,228.3796404941316,605.8053660604618,437.54054400871945,12.626459949251956,80.09256931302127,18.11706036557183,0.246559582689992,6.523823578626964,0.4234765501608251,279.6576507268437,8.3659713528,8.14368541642,561.949217852,1665.2563213,5645.03903171,28822.4460566
Run 2573,395.3836160957934,518.1336824863525,340.80501445243584,25.07517081699657,79.73303716236583,26.9661221086023,2.4678950584560218,7.03252156156319,0.4929879205562966,279.01256464184826,8.27856030535,8.14837314096,447.148218629,2879.01333871,4935.51380325,28255.7743876
Run 2574,252.35164563108836,744.1376850699389,473.1748827120848,20.39468972031546,52.12280044555694,29.80648929454576,2.4182381375244617,5.073186729169639,0.1570576689884977,281.01485738450145,8.30973820835,8.15208177198,616.316973879,1835.5069139,7272.07977521,27078.4667345
Run 2575,429.67327262661007,625.3048428815514,350.5785425470189,13.553571757887308,77.11666090302998,13.575515809811607,0.48635345375218,4.106079945303219,0.1257314514455272,276.14697423668457,8.37614348739,8.14876068129,449.064237053,3128.31631687,5841.50800358,27085.0685579
Run 2576,394.39555834173234,422.1983733116761,118.76404454452056,28.730972905664743,89.8710311971889,13.114574782460943,0.716536465344474,6.7431250246981,0.3688806340821743,279.3897074225808,8.38095264781,8.14058860052,151.934162242,2878.41119339,3963.64016828,29630.0905214
Run 2577,390.3692401357007,934.4663531614322,464.25930327453466,13.381040201085623,84.99774331980947,22.54524992415307,0.8923872246530763,10.86596775771502,0.2420773790296304,280.6229835057643,8.76957484755,8.13087288603,519.600607398,2857.13982663,9068.6335197,24238.5253155
Run 2578,242.6693159314981,955.7528173701128,159.4465994058677,11.941193371589485,86.67241391767287,22.598937448163245,0.6805600802155712,6.377171233951013,0.4276904708637302,277.51136100171493,8.34094316158,8.14503139539,206.094855382,1768.74687223,8930.6580781,25616.6050675
Run 2579,179.48564516196942,346.73647566683246,443.3353018698722,10.0416539127211,57.49344318882213,26.43564253732544,0.9709237269873228,11.636445875999073,0.166728581069288,278.3663171187515,8.91726845619,8.12952906066,464.297924016,1314.19032819,3605.44975953,31851.447732
Run 2580,487.54200066733193,918.8867308718412,166.7992651823932,16.4668009883232,70.68495660925245,22.092110242718324,1.737338867570864,8.114815157778652,0.2588580848143408,275.75364810844906,8.51637535811,8.14739862036,205.122305487,3551.12522274,8900.28296607,23955.89171
Run 2581,118.24948825002184,543.1672356801348,388.4644951648931,15.884209352302827,74.66775016718412,18.383786120547438,1.4275313074316154,4.575467908720674,0.2633295650482966,276.8177222419859,8.32447997388,8.15106589419,504.168187046,860.350801764,5117.35922304,30388.2323384
Run 2582,226.12551449214303,661.9686340839949,191.58887449807816,10.36355592303609,68.89709315163384,24.906470879972304,0.2494002006780297,4.929689866394254,0.3390978589076273,276.7828964184632,8.30672334476,8.14999555579,249.72172938,1645.74466524,6177.9871791,28589.308414
Run 2583,302.7912977208838,639.984562491488,384.27836764575903,13.119363812420843,84.87121594069279,22.13282937710644,0.8790952920329003,10.455761607560737,0.4253930605931647,279.54079875405665,8.53651719551,8.13718047809,469.493687124,2212.07362017,6112.92844126,27984.2094972
Run 2584,177.91835193962478,807.7179826918591,58.99254169037866,17.2046485773513,85.58947382889178,21.660981008147143,0.5161726522212292,4.2878024871852745,0.1930429850069787,281.8250036581599,8.31332467922,8.14055599607,76.7704788736,1298.50505714,7535.91881857,27730.85029
Run 2585,249.90679996057,985.9641993625764,402.1231205153255,12.95491449785873,62.60966372833845,19.400418770168667,2.0390297961264965,10.64208784610987,0.4023062188389891,277.52909959588413,8.58938305874,8.1484569759,482.592721045,1819.68935887,9636.18171668,25016.5783035
Run 2586,130.509868225819,533.4651161621698,88.80522301536556,14.773732796856809,59.097003622437086,23.60125605517152,2.919401279551856,10.733616869670165,0.1926897826842841,277.3023612057348,8.75571881585,8.14169448654,99.9798818039,952.213781979,5488.92572914,30902.7953166
Run 2587,224.63637121554183,779.3735366775234,326.5630332424826,21.784913314026007,64.79934683622663,27.338869372546487,2.2791340412315635,6.402770096613933,0.1224597925581549,275.19404871782814,8.42112432987,8.15126301334,413.225626163,1634.31727254,7610.68612803,27218.9967335
Run 2588,414.4271093860028,553.0400857325282,391.44374352718575,22.10264447215201,89.15497123603588,25.501336358546023,2.6347998679017897,7.108008265055772,0.4297028704900101,279.54346435557363,8.32286672524,8.14524165448,508.235483983,3020.47703052,5261.28776127,27726.7262275
Run 2589,331.0083325596256,487.1886107141565,257.63411445743395,29.20985722682792,50.01479786780821,17.206433866778276,2.027181339362852,7.320433861987815,0.1040683650624958,281.90010220958806,8.46873789166,8.14308736099,321.546833842,2414.0598177,4921.63139806,29377.3188023
Run 2590,93.77229047611372,505.4979774192372,117.44223144712856,15.11090760650863,73.96068937028542,16.65483994107871,0.1649572491743156,4.283169416611604,0.2650591566229276,276.5989140275876,8.32412157254,8.1499538652,152.434813902,682.484127782,4688.86113317,31375.5063346
Run 2591,347.53571968298047,480.2421163503942,450.5300061309089,19.4637332539673,71.79072600344402,12.52738232075976,2.393489163713326,9.210767348758331,0.1357041676999383,278.4100800785217,8.76775515412,8.13647070901,504.65741425,2539.51831488,4821.27610112,29155.4223672
Run 2592,314.50200609772526,638.0049929514742,73.80448215783778,25.99556072356247,67.16120413411656,15.86118735135095,2.3405180977988094,5.242811617324968,0.3775206735377373,281.0182267775796,8.28426020613,8.14919257449,96.7080688903,2289.5166358,6113.26391091,28207.1431464
Run 2593,464.96092023912087,686.2908251894908,400.9998467124285,24.846438898570643,72.42351899554274,11.69223026881103,0.6806137779936686,7.734851382619345,0.1619539428883218,277.49651316010466,8.58451718292,8.13949058364,482.058474644,3394.54267275,6646.97348301,26123.7472209
Run 2594,426.4525894444006,798.5816111421664,325.4710079067692,16.22638548372141,81.52084007332522,16.396074268495738,2.630718821020998,8.246605896658478,0.279490040204202,278.2288929710784,8.54817076369,8.14364314177,396.126604165,3109.61527673,7741.32297015,25482.3994795
Run 2595,300.22116850513555,456.31690790337166,250.91079510825972,27.81045761601851,54.269587568782526,15.876586093748944,1.12696521255232,6.887072132996188,0.4111980033698686,280.64386735549743,8.3272894291,8.14689468386,325.424952872,2187.04709803,4418.42279004,29883.2296803
Run 2596,458.9761683032214,709.4268163924198,228.38410079013167,10.985556597991426,57.58353243878554,14.062978473811292,1.8389284789552396,9.799678069305074,0.4309814281698269,279.5527971973748,8.55922981817,8.1474809901,276.938928082,3342.98616146,6947.57104501,26304.9038839
Run 2597,97.87436578339606,925.7363192851736,318.54737495662914,16.40336260912706,53.502699716023166,14.982150027398532,1.826624566439272,4.3076077313516254,0.2958718185516394,280.44069450863526,8.29705255922,8.15353174486,416.159825728,711.587572145,8864.84741729,26889.8863432
Run 2598,152.3862184503855,695.825079881376,69.07542526745007,24.76009279764681,75.5903555742308,27.995985207541075,2.7558209127234043,10.82923808750439,0.2347171898775212,279.1101312028271,8.59857560609,8.13718467281,82.6317627584,1113.28820521,6938.42692773,29028.8247454
Run 2599,369.06366512931567,645.9161600831678,241.8638381449892,10.947174224790205,57.06062646939706,16.062118262685736,2.750328184228792,6.123450510320459,0.2519982541948083,276.2392467973955,8.44306355951,8.15596481925,304.141812352,2681.31608553,6327.11458626,27609.2733852
Run 2600,480.17629078427984,590.22870760651,390.4850281257907,16.40560185201503,52.94450159236772,21.221291283078266,0.0717963413324971,7.620406649553427,0.2736519747716113,279.255941180189,8.47041845664,8.1435128167,487.085025267,3501.48355276,5724.53430504,26943.4047284
Run 2601,377.47841365971175,603.5734110279549,151.88370542685823,14.810525973280086,61.2650422987641,16.44498402887224,2.166576136841944,11.017495337058971,0.3351299794179442,280.8550287426272,8.69104906283,8.14010676821,175.534116486,2755.38879265,6040.69422882,28117.6855813
Run 2602,142.0524571608122,472.4186927670743,84.22696404528011,25.052587125531645,77.95714157921384,15.686491110412046,2.1361473621554734,9.744644512530108,0.243015537306361,280.3420044348014,8.61080867889,8.1339344558,100.317648843,1038.7692002,4675.2217874,31399.7257992
Run 2603,447.8921211419342,461.3379254900941,297.5774524492386,15.688805953577752,89.88943241697638,24.647903458051584,1.3092125331792484,11.388728726306343,0.2504541269239642,279.8505056330057,8.74713215372,8.1272820348,336.198011473,3281.55221761,4529.35644256,28628.0517653
Run 2604,85.19753666491383,821.0985983330957,218.36064842957228,19.029273182046293,65.69045611763134,28.89625092198908,1.7172347294039514,5.331369336032917,0.3495094477297927,281.12998673260165,8.27567291219,8.14796763236,286.686512798,620.446878651,7827.82901529,28079.8659619
Run 2605,56.14596353476756,631.5671306394203,156.50098441075912,23.677479448726935,50.93470424410005,18.625000579422785,0.9772064375886292,9.077054710953863,0.1475927070378363,277.42224884916425,8.62669855815,8.1435926217,185.337599199,409.414721554,6334.44721164,30430.0434239
Run 2606,156.82560931482195,967.6371221706548,103.70192791501042,27.9540629299252,63.05763127279853,29.59749537529728,2.8874253211437853,7.655131025968179,0.1807847589222493,274.86978799989845,8.42818437803,8.15366106218,130.962563028,1140.15555618,9517.21362952,26205.5927373
Run 2607,124.27105339367334,513.6580265445118,463.8858689713341,10.084088296773714,55.57708279544648,17.575677265767816,2.300593883940836,8.795391499268309,0.2213257611108385,276.5086870597556,8.68466117689,8.14717174955,537.455183493,905.225910212,5176.54931114,30719.3867963
Run 2608,80.27304377001775,750.411340637943,367.8996597376941,21.590205185204997,86.35542084581124,11.145870774584536,1.3885493142964282,6.755921265202175,0.4714310977099392,278.6165731374866,8.3549606278,8.14536910774,473.849433762,585.031031211,7055.09356693,28706.7934889
Run 2609,172.4945724738098,644.381244655781,93.94122859160656,10.48307437025715,52.77406009287599,10.805585193364522,2.4169321815807843,6.533838886203626,0.4185896982773563,276.502330594468,8.40468694022,8.15795368772,119.414159751,1252.45366117,6265.02942403,29511.4587786
Run 2610,227.00741203501303,431.1806484767972,401.6719984150376,17.662532048939468,68.86745648687901,20.931909975453447,0.5171906069105571,6.087221918368402,0.4548137983240545,277.68388399460616,8.30847415446,8.14937409942,523.330235679,1652.47285362,4038.74663725,30523.9484086
Run 2611,378.08452300074623,376.6279353222546,405.2745478967359,12.119163658608247,50.236643155007606,19.578351081718044,1.2302269408397026,9.904863844927082,0.3821369583162067,276.4366519230137,8.55703769999,8.1469671943,491.803141635,2754.22826095,3770.9489962,29968.3723641
Run 2612,342.70526788680485,984.0347053867184,365.64710724739234,20.661727356921013,58.24399372101105,22.068950531858988,0.07518602657988,5.696250747245915,0.2340871727922972,279.07445303728014,8.36262299263,8.14532512421,470.02501895,2497.6858757,9375.90340297,24153.7823973
Run 2613,72.213155366127,968.1458272733598,111.47088845061,22.695546623084454,75.22847298636242,11.108573866761803,2.99053109367113,8.63815458104835,0.4291747450887141,278.9570775117515,8.44622589049,8.14814172381,140.045138288,525.865155093,9364.82553447,27054.2795621
Run 2614,147.11825840055042,317.5169231321884,103.54144847000032,12.46583451861474,81.3454692332828,21.236003458621774,0.2233387651635772,9.970076887153144,0.2594207153054762,277.6536306360204,8.69981050479,8.13288493026,119.244017882,1076.13415415,3075.54608751,32916.3253302
Run 2615,171.90077370997352,730.6196660205708,450.9695856669591,10.943979256026468,54.24800063873584,16.09310472513851,0.6653314873657161,10.365256026051512,0.2206550000313518,279.7423602760309,8.8732329283,8.13930653355,482.111908976,1255.07528089,7272.32011543,28209.7722244
Run 2616,195.1695154891089,802.4042689798903,357.5048686767817,13.951284589907784,58.882822393890976,22.56477961058014,0.3606117482336242,10.158550164528773,0.3199566915719926,279.81739547722896,8.60832326029,8.13985441104,426.178495646,1424.72699374,7831.30646723,27329.1375056
Run 2617,176.12689374608135,303.299405998209,332.6784518254974,14.18519627831765,61.30389038751818,17.222938363834206,1.0506298361808533,11.82888609972461,0.3348253158806574,276.11473568359173,8.76532415448,8.13685392028,373.018046769,1286.84723759,3065.84389537,32519.8415505
Run 2618,370.0535099819721,931.153711151728,498.8859540874452,13.74513546054623,64.57337540261562,12.549166463521267,1.5591847204239433,4.446102533058508,0.4704775769683734,279.12609915838885,8.27077317959,8.1528063463,655.718333028,2691.01028756,8777.56027207,24278.1026512
Run 2619,207.8148373553277,838.2169276428148,136.798751647684,21.70769376806176,66.99084966043299,28.2880758485681,2.7522009899556084,5.564542511731206,0.1647739185908258,280.713308096623,8.34128931012,8.14822181709,176.809083678,1513.29750755,8131.9452669,27033.1288515
Run 2620,262.4253683502934,952.6706693528596,227.6480742905188,14.019745506822456,56.62974034212064,17.95968106587209,0.9051105927000872,9.739013641894395,0.2555566309418466,277.504600108014,8.69672770507,8.14504985289,262.50354815,1912.77093618,9346.71078896,25503.8804355
Run 2621,79.95525215510673,502.2087495411975,411.0015857451735,18.05154077114903,62.764285340621214,12.242842965211484,1.5095114773087637,11.641333596492462,0.4057463124702628,276.81924008375125,8.67001470715,8.14226109325,478.888724952,583.258312051,4984.94268832,31247.5485105
Run 2622,113.48719536292047,507.6949982767413,469.8765077034898,14.342725580047802,77.99183843237122,16.901115727775988,1.675121764160781,8.260361333659544,0.2565599167465155,276.4104990934817,8.58388385976,8.1422691307,564.976950024,827.860830607,4924.48666037,30798.3806788
Run 2623,339.4450143228326,691.711751730503,51.80199335197644,15.023033411593708,89.28496227442554,16.945359221393268,0.7699006984101828,9.425472462863071,0.3894014462545486,276.9507038167893,8.54886725429,8.13973877821,63.0314796816,2477.99062677,6566.70812885,27666.1959998
Run 2624,482.3270155403905,821.5274906396628,213.39976817839192,13.361175155174422,85.89384840729406,16.742045061680827,1.9782657090424849,9.252040137104736,0.2422147248656785,277.9473362545807,8.69567786383,8.13880723934,246.16975427,3522.04063762,7963.61421976,24988.1113113
Run 2625,201.4842906950128,984.5355650898948,61.46695513101885,23.9440701183093,87.64489924904888,20.28430048467288,0.6622477517298626,8.043794162639625,0.10247180584539,275.8656034545207,8.6054154553,8.13680405111,73.3487682021,1472.13078165,9461.25277913,25813.5646618
Run 2626,458.4532821289263,378.1659555449629,279.41536825468006,28.881514804308328,50.887646550900186,20.04022877069596,1.6927303054157958,10.162953179105768,0.4153027120999756,277.0424963341119,8.42048691907,8.14777976457,353.635773731,3338.87939366,3793.47867632,29313.5368366
Run 2627,265.5719762206586,491.1155556660897,378.13282668368527,15.268998886167534,63.28874848036166,20.676335823147934,1.2515160185945111,9.749893476501768,0.2448363811585754,277.6790492171692,8.65684605997,8.13938929496,442.799732341,1938.93181538,4883.81881704,29797.0777013
Run 2628,317.92107588835114,789.1020534235752,299.97348026987413,17.929742165106173,57.77733550309837,17.585553623750044,0.9956579963082938,8.453241970767312,0.1835930961447565,279.7136472316518,8.61440191563,8.14201894727,356.823149659,2319.33820046,7756.73075207,26519.0082924
Run 2629,260.99899303328846,368.1384323978547,53.56831396186016,11.676333144215985,53.79770412092611,26.133405502787284,1.7707320509465896,5.714717529468307,0.4262999562957232,278.74854184824926,8.28724773685,8.15369249039,70.1434531055,1897.48120555,3545.96442742,31394.0587924
