Ocean.Initial Cold surface ocean pH,Ocean.Initial Warm surface ocean pH,Ocean.Initial Cold surface ocean carbon reservoir,Ocean.Initial Warm surface ocean carbon reservoir,Ocean.Initial Intermediate depth ocean carbon reservoir,Ocean.Initial Deep ocean ocean carbon reservoir
8.66454752176,8.13402911808,519.285402179,2199.17427387,6595.28185505,27622.5032934
8.20465619447,8.15521801894,599.821612664,1000.30484563,7894.93622873,27129.5691627
8.31664530018,8.15269626222,259.157887116,1472.76679456,6529.96423298,28544.6460068
8.69803284122,8.14408355394,188.87759739,543.532281626,9930.41136214,26754.7247722
8.27688148294,8.14946544816,498.063703615,497.211648698,8385.97036674,27403.0289061
8.83360202134,8.130625839,370.039905046,1474.46736427,7492.34802395,27705.1773041
8.25065781652,8.15744661375,359.100432942,3526.71479134,4893.06572215,27665.9302403
8.28763535002,8.1523504486,354.289046089,2807.20457054,4166.18884425,29348.9820635
8.46542368487,8.14588943685,79.6480915919,2827.71975422,6934.44250387,26904.8167894
8.53662851571,8.13614189787,295.442060988,2165.64115293,3990.31815131,30407.6183297
8.49905842226,8.1362272128,120.06540926,1341.46954861,4368.17645714,31207.5290279
8.46381878805,8.13589246273,429.290473293,3147.90742307,8179.95700673,24665.8829653
8.61629587255,8.14117965136,487.040631338,2051.66304235,5768.57415157,28732.2816084
9.01338078417,8.12920814903,277.885733309,2801.71847795,5385.14925185,28454.7581937
8.36431253833,8.14214670155,261.251773224,3369.82682058,6451.56592373,26423.3463156
8.3517323961,8.14302094927,299.420453376,954.664468567,5129.78149207,30492.8464068
8.22610798134,8.15352588865,418.425284202,2543.67170434,5080.51170689,28351.174205
9.47535033868,8.13170647534,249.933160692,1335.79015976,8667.31425896,26885.6118895
8.46124556625,8.142353507,362.071809118,2988.44363623,5596.04331729,27648.5564682
8.62228495754,8.13956563928,150.109809445,1526.5656685,9401.74812718,25896.6007137
8.34323986893,8.15135996109,498.466328835,3497.68306348,5994.75434775,26577.8386842
8.37168761593,8.1382553111,636.2711628,612.354972668,9000.90899709,26393.5345709
8.35905427223,8.15012727504,189.239551034,3607.95278733,6436.28081327,26346.1960196
8.40001111908,8.14386036264,329.508557531,2952.96886132,9113.59685396,24127.5412624
8.49576961713,8.14795702454,217.062045829,2901.98160201,5918.94594979,27914.9503391
8.39316321219,8.15479393758,378.98095389,3173.3367866,7374.34627079,25759.8633958
8.47952998229,8.13971369493,497.750128136,3602.62648508,5977.32606522,26416.3718951
8.30648779056,8.15001161459,633.402718278,394.024147169,8716.71002667,26960.8262246
8.64760592649,8.13242113294,351.354073355,1334.22196531,8868.69989813,26370.4727411
8.37731424871,8.14307195382,374.356598993,2970.41269098,7639.9676041,25561.0051456
8.73092273042,8.13935779131,491.124260197,2835.19429309,9111.34954011,24370.4195477
8.56119853532,8.13977872068,252.354756392,1704.08089059,4889.63823746,30104.8948712
8.9425981729,8.13427033776,54.2240747604,3048.04831677,9702.732389,24040.5623469
8.53656182373,8.13782734453,121.056267223,3475.79973493,6298.9345838,26787.749914
8.62605881988,8.13325023478,113.723271874,2592.12928121,4737.78448982,29427.1974337
8.40199993605,8.1480321479,487.263180546,1759.79812359,9155.65983268,25263.420794
8.54911591915,8.15023363266,99.4928011222,476.213952281,9094.47548641,27562.0301033
9.09661877423,8.13064446196,391.885308114,2282.47180066,4976.01981494,29391.6029471
8.31797906694,8.15104264095,550.04645922,1406.19223261,7438.97877409,27348.1652598
8.28871400941,8.14332821254,570.445198716,1252.50889157,8541.66377169,26173.3362089
8.37956871334,8.1467794662,262.610668803,3223.20062308,7832.18031498,25309.9301728
8.41728505297,8.14664540404,268.887456206,1543.44219078,6798.23301071,28252.0322188
8.6697581594,8.1434938739,156.538175185,3552.87876001,4636.42350962,28680.8495402
8.38109960585,8.14880142815,101.760640301,1873.33118655,5762.93160757,28999.6082314
8.55990396958,8.14726155877,524.646438786,771.828794464,7874.71631258,27922.5427196
8.25978656278,8.15151874522,309.395587847,1632.06208359,3366.18645449,31521.6838035
8.32985527141,8.14711565019,493.516430194,1209.46529701,6981.93836201,27994.9952763
8.30040059387,8.1473376802,582.570204081,2127.95280246,3557.73574204,30363.2014403
8.29467699655,8.15229447055,451.068975773,1916.33548817,8968.88474215,25222.7232682
8.47386251705,8.13999669645,456.517510468,1359.22763536,3504.57774701,31634.518299
8.38564475463,8.14671809401,539.580919824,791.914108193,3223.17262493,32532.9503838
8.4522628978,8.1403451731,511.280621029,904.176365739,5257.28518054,30208.4524869
8.34209764522,8.14918066545,644.374955653,2399.31154987,3158.54261345,30450.7946538
8.43781555867,8.14177698662,522.509562389,1949.16360744,4486.8348357,29944.6497106
8.80780649996,8.13972088679,475.492947126,3138.56746383,6867.63269074,26359.2700915
8.36799887857,8.15235353818,498.671993847,935.287123859,7840.83984934,27684.7248602
8.57074362101,8.13098903607,247.485775517,2280.27255739,3429.18416324,30982.5177751
8.65076878936,8.13534180308,426.999340888,3218.19046878,5748.51460527,27374.7989162
8.66798448957,8.13976152121,435.752724323,1692.67447747,5855.77803264,29037.3077946
8.44494036048,8.14711590687,265.720875405,1521.28713009,8261.01074766,26877.3995635
8.43394581932,8.13985798175,447.763090734,2104.19437529,3529.59047602,30859.3580059
8.36113035421,8.15186200124,300.664495485,557.30820007,8700.83909366,27401.9803428
8.31121709695,8.14606431022,178.313382377,2077.91853015,6068.78721955,28290.4683577
8.27145725543,8.14602664276,399.751598983,1452.43095268,5492.13022487,29269.6527118
8.56181736826,8.14038552352,347.004397431,2451.63267141,3336.29832991,30765.3217487
8.66116174169,8.13824959195,253.253720851,848.482861576,5952.76085355,30233.3287182
8.6898245186,8.14363211464,186.386776991,1099.00358261,5395.58237489,30665.441862
8.42883459683,8.13912058239,369.892435346,3355.1519337,3368.6721628,29535.9921212
8.35329657922,8.14177517164,274.041467962,564.631992925,7823.29702384,28060.3751106
8.27464879495,8.15032013364,381.264473331,1276.88058243,6137.72550753,28917.6821294
8.46571974261,8.15018854516,255.694496586,3363.87148182,8828.69214327,24255.7178243
8.30663406345,8.14896730494,648.097911455,2032.77045771,7532.27056379,26210.2900867
8.8412193625,8.11954022029,410.868710597,1075.70738091,3900.45227668,31675.96625
8.23415547745,8.15211657804,361.067181047,424.479086753,4530.82378018,31621.2571457
8.44139045253,8.14806137464,509.712642681,1771.88799912,6410.95386658,28228.2585764
8.78989040745,8.14372507852,553.897020376,3458.39842374,8845.76311413,23948.0611042
8.59570686533,8.148671128,449.329237282,1040.3540113,8477.80898546,27241.339695
8.42730999856,8.14433298748,91.4593169952,2150.35763305,6464.31629185,28140.4601394
8.48659427938,8.14035388068,325.969364945,828.004152637,3793.46148035,32159.020821
8.30595658544,8.14457259977,260.952338087,2078.87153371,5341.89362779,28954.2715766
8.80811129152,8.13616816316,243.072830558,2965.48230612,8411.51953692,25245.9827316
8.50302200979,8.1403947777,141.97708251,2058.06785885,6174.27817225,28460.215127
8.62735200038,8.13926327324,243.641550769,409.296221004,6878.77699834,29741.9909028
8.41624691014,8.14566639385,460.530960335,2901.59006094,7260.35846745,26067.2958596
8.25271141154,8.15401428058,398.628945575,1534.49268786,5685.71533169,29011.6225367
8.76190853186,8.13589932809,445.301696755,1400.66470493,3631.06130157,31673.0093844
8.28150506262,8.14601241094,119.475935834,1294.15832373,8810.53576688,26344.3730066
8.35944495329,8.14863723458,536.63758661,2648.45283912,2998.61336308,30593.6866071
8.29346643296,8.14916697837,85.594507302,1557.63311441,4380.3871376,30802.2602154
8.40027609561,8.15130709765,460.621917932,3130.0409343,7618.73916375,25472.286943
8.94907320102,8.13388329538,315.558072539,2017.25789601,6407.06348403,28296.9247698
8.50232873852,8.13968886773,193.053430181,1138.32731935,4517.55447223,31216.1533495
8.58788006029,8.13599545181,337.299525278,3373.90997902,7348.88572785,25474.4281147
8.56858801947,8.1392936409,98.1185622058,2509.72280458,4297.93959313,30055.7984556
8.26858372429,8.14670861497,510.990464318,1402.76644274,3826.28715369,31014.574354
9.16447642094,8.13323010295,409.807453955,3532.70394439,4528.48318038,28462.0323849
8.38515988183,8.15150435032,399.094027432,371.784411168,9524.18348319,26629.2410293
8.64371076108,8.13547561724,477.058639322,2545.01433251,5273.90456254,28653.590218
8.3581903432,8.13895889376,261.885463657,3557.67394844,7476.9036352,25053.8021502
8.42993128136,8.14048667111,465.596604433,3463.47969159,5775.97692898,26790.5862017
8.29390584134,8.14995163349,399.359300808,2796.17797297,4503.78648323,28848.0974647
8.52953716032,8.13924130944,218.787560174,833.788872522,9324.291604,26612.7278118
8.53235654168,8.14825184882,91.7257161032,526.812073152,4074.75821564,32672.3387265
8.31860514777,8.15370618903,389.967630357,1414.09038366,6038.89423065,28928.4190297
8.30738013835,8.14912421441,568.778699024,580.933464636,9113.87421233,26359.949676
8.28553099313,8.14760914082,99.3575521928,1666.92059969,4813.37281141,30161.7210612
8.39384307871,8.14940118356,201.157841397,3233.35353291,3916.19188871,29379.8534257
8.23842313187,8.15193899841,216.261685723,881.407177668,8103.33525545,27505.9774187
8.42555525448,8.14595022175,137.952098201,3381.7591676,4906.91889175,28300.445994
8.30214083523,8.14786489873,603.756745421,2646.52673642,7320.91034317,25825.1307551
8.77794951657,8.1320870477,252.750604241,1782.27398358,6175.92578391,28768.613048
8.38469890665,8.14822353831,340.76861336,1708.87822155,6860.25345793,27854.4013699
8.64541096945,8.14446881263,138.621696012,2978.31706126,6989.60402927,26756.8989294
8.59267637035,8.14558680582,115.21594046,3215.28256178,8438.55251883,24996.9524241
8.62954804256,8.1407704122,492.601558297,1146.84062321,8110.21130523,27150.5560311
8.68265772734,8.13551524329,344.157279519,1270.19626383,3851.22383152,31696.5629719
8.63140411997,8.14253226729,255.711422631,1538.78824585,8618.27675705,26526.0411808
8.49262007572,8.14787281911,90.048392842,1252.67600016,6394.96432264,29349.6487036
8.49111369083,8.13798463908,361.425985948,2190.33024834,4729.83069813,29586.2934094
8.41638166012,8.14112919167,68.4013207014,485.400249536,3679.36211859,32871.0452344
8.90617462738,8.13897837177,472.817139978,3165.50016455,8947.08812558,24238.344719
8.57036096533,8.13697801763,542.182887983,1428.5072747,4636.89953928,30376.8989916
8.56529106808,8.14189184922,601.111253634,634.861578425,8167.06174486,27709.215498
8.24232098869,8.1585200903,137.403400636,698.396405948,9274.11108332,26638.3937564
8.27633782671,8.14932522516,185.030338459,845.049136967,7564.42072815,28159.0850454
8.5117361269,8.14404870871,349.348876346,598.235306492,7636.99765155,28540.1292352
8.45624897446,8.14489174723,198.643342788,2782.55595452,3729.18492943,30065.4399074
9.10589569162,8.13760474774,207.98781508,453.636385244,7132.03218532,29601.1518461
8.36225457904,8.14764375496,280.511969519,2701.00467621,3784.8881302,30028.2028958
8.45459139887,8.14068183541,464.257793697,1205.11309897,7005.15670554,28189.0939181
8.59468043279,8.13580940721,291.222524291,1597.63308139,6121.2096251,28947.6960972
8.39792125909,8.14441068104,558.297286328,1735.84583728,4227.06119732,30341.5592465
8.56688197849,8.13946716422,547.886572535,608.00504108,9299.83574263,26572.9102167
8.76107995975,8.1371038142,72.9511907237,1237.04511686,6616.36960057,29238.89457
8.85199145411,8.13457687181,89.1610552462,1584.52524561,8832.75083469,26570.5712942
8.666127671,8.1418461271,465.332560251,2213.84131578,7630.0506943,26642.6056894
8.79952989479,8.13603111437,443.119660954,2917.72106527,4674.76488186,28853.1447036
8.66095031191,8.13512051279,494.431704218,885.449336567,6138.84650773,29618.3914046
8.34493595603,8.14976825267,65.5429164362,2862.39274456,8780.57237825,24826.0714652
8.37726769831,8.14253516719,382.417667079,1605.26379234,6990.34220105,27747.369575
8.43032680217,8.14941219602,232.402411719,1560.85306437,6931.98447793,28090.0859947
8.38007037063,8.14870914125,101.991718649,554.449693959,7674.49281138,28694.3907902
8.29640799926,8.15519940312,480.06084138,3050.3299747,4921.23239051,28144.2473618
8.53412015774,8.13820312254,304.192918242,886.420711555,8109.13212739,27718.8022139
8.63325256495,8.13930111991,61.06827264,2594.98047825,5641.49356242,28689.6106057
8.35180682768,8.14926579246,67.1722059146,2702.21468319,4235.50840681,29781.3089214
8.33187547532,8.14680109188,360.232716543,543.864380522,3315.51075794,32801.9209625
8.64760037255,8.13589451761,373.761575047,2229.64959507,7940.96667159,26337.1420864
8.67650410656,8.14560388627,241.225430316,2745.44549158,9516.03398388,24374.1532055
8.55610326757,8.14485738984,67.8212664583,1388.77453677,7708.41284642,27942.6082133
8.51040233218,8.1471534268,260.20736336,791.019418162,5439.6965925,30807.4148564
8.37732686995,8.15005173251,532.356371508,1481.10278905,8527.34238547,26301.9420049
8.39565540128,8.14835451618,171.562777428,1173.52239661,6056.07996782,29625.4233687
8.83372727542,8.12848111364,210.078154347,711.935218378,6625.18194885,29634.6311118
8.54894666622,8.14755316971,537.83872229,1480.55681522,3784.56942852,31438.3755971
8.49500670309,8.14483481582,607.868670654,3202.70314935,7386.47827529,25464.0877511
8.83465268528,8.13130214702,196.821587054,3636.51729388,3257.626217,29824.6917015
8.3284515225,8.14866711766,210.253763511,2816.98162026,5997.09985654,27569.6287384
8.42703267556,8.14838396924,439.336432557,911.270832578,9345.13401559,26165.123999
8.706699263,8.12242085122,123.77679168,2216.21238366,4005.51490444,30548.2626837
8.27516501579,8.14912748549,550.46406073,1992.92161721,7396.33771882,26629.1061545
8.61311090269,8.13649812486,380.63197096,2238.28415869,4121.25370481,30208.8247184
8.50563198218,8.14122549081,147.060340648,2674.06142102,7661.60107176,26324.5896481
8.2854794758,8.14614961336,100.170021738,1764.77927207,5284.53709398,29432.4702144
8.53112528406,8.13712430579,86.2004905395,3061.66815764,6381.06369628,27224.8084239
8.26450793616,8.15542462779,496.708418052,469.543620095,8692.83190183,27179.536782
8.4788683842,8.14834591785,64.3382462887,807.849312709,7789.83110054,28525.7548071
8.361060046,8.1440642128,97.6540240354,2732.04029462,9446.11830334,24216.9179238
8.41700794557,8.14119440332,254.636317336,2523.16261614,7270.4180575,26582.4466082
8.33933701534,8.14856873262,359.630349398,811.288790992,2862.43406936,32990.0444358
8.34229492517,8.14955478603,118.457898774,2022.43378591,7374.71501999,27344.1369827
8.42970139226,8.14780935219,381.073081016,3595.77162513,4178.5111979,28614.9938116
8.38656675067,8.14596579309,257.748340244,1842.58717517,7023.93276746,27544.6833584
8.26860706754,8.14930955172,427.51499178,560.729079843,8567.88425477,27117.0315191
8.31631804866,8.14759191183,393.248031333,1343.74617775,5816.83592776,29183.4750039
8.49016027277,8.14471407357,422.885991462,3117.45069865,6156.41797779,27014.4679149
8.39545924648,8.14406270896,86.3822785148,686.357154144,5918.12855015,30271.2930167
8.51337203399,8.14039927128,146.300313598,765.184136737,5190.94910549,30954.9234015
8.28792924119,8.14602562458,268.453482349,1866.66665344,3752.01237299,30763.0101094
8.32322138809,8.15199833502,220.967515555,1782.40556466,5671.77238407,29087.6568088
8.54876269976,8.14052929224,344.705888632,2421.26581325,8276.11572705,25709.2179521
8.36864795438,8.15212595877,74.2204088063,3314.35599269,8546.61410288,24666.2786818
8.2912577453,8.14869800544,505.49901505,2125.43963523,8529.27988164,25325.6464004
8.43028575747,8.15144673245,408.971296367,2148.18836012,9153.11357022,25101.3496585
8.55362722439,8.14217510352,326.805102586,3344.07424004,4561.10285932,28536.8120308
8.72366420495,8.13558807032,232.499543172,2970.23394032,5528.06404457,28182.7868775
8.93267563546,8.1332182122,185.160310252,2909.94049702,4304.26827503,29715.2586455
8.44267143734,8.14870744769,433.030276896,1177.4594389,7453.58612848,27858.2521902
8.80804804249,8.13334831401,335.771452352,998.974241212,4586.45526212,31327.3702002
8.58532639371,8.13428685757,470.659337119,2577.66207569,5390.38204589,28322.4938873
8.68364675488,8.13563945929,515.70959093,2717.66924352,9727.13384494,23757.9209792
8.60022061272,8.13124230892,486.545688029,1393.23961157,3453.48350179,31657.1848003
8.27256907371,8.14646837967,461.679774229,864.254395035,6022.44078898,29283.8798129
8.74940033097,8.12816803849,401.223503854,713.278110035,5738.30215549,30249.7845071
8.61129901314,8.14297898259,245.467901342,1801.70062208,6803.68371206,28220.127083
8.397269636,8.1456969504,253.843240085,1965.03504715,7541.46133602,26998.3616763
8.50295211374,8.13536656666,271.863775425,1966.11436225,7854.00335875,26693.0275593
8.70661918251,8.13727115602,271.769073398,1533.69144559,7364.07861489,27886.0995271
8.40130098077,8.15207775156,430.722316948,1221.87065772,3741.09273585,31697.0206229
9.02523212546,8.14152978725,350.456988518,1705.19675254,9226.06372282,25876.9952358
8.39739032152,8.14075048291,358.612994146,2856.41266969,4957.73813148,28451.5254297
8.62088984547,8.14320659853,317.833717633,2796.3170012,6693.48698296,27152.5136705
8.69894360149,8.13349819237,542.665909127,3622.68454763,4462.98373449,28012.1310462
8.52387997708,8.14330141268,127.20323103,701.862102919,5475.83438352,30982.0374925
8.33909127492,8.14417086747,575.160889751,2392.48404617,3022.95441088,30731.4299478
8.52112236127,8.14338334884,479.659684375,2134.19121842,5280.38540677,29062.4535096
8.23135331098,8.15574996012,70.604078067,2462.52645665,8033.76780911,25935.2841149
8.71800665472,8.13345777833,541.84145476,2731.0926711,9353.78992401,24008.1824734
8.64962646614,8.13832808905,436.47461824,3313.8136094,4613.91253305,28515.3280924
8.35023542263,8.1462897838,395.156247894,2360.58483446,6968.32317732,26834.0256023
8.31107464941,8.14964354519,538.128347016,1436.77161884,3274.2624705,31585.0703006
8.53889324603,8.13611188966,319.716094879,560.473101943,5500.91123913,30771.2302787
8.39972378261,8.14238418016,240.811533776,3646.44956003,9484.69363253,23074.4703474
8.34366870149,8.15010963389,400.131563129,3102.34270436,7017.16888196,25948.0513788
8.7758545272,8.13197921997,544.515107982,391.639888859,9267.09257945,26938.346779
8.72502478305,8.1364206895,376.807174252,2535.44177374,4423.37483675,29695.6978874
8.4327152466,8.13844609699,569.118686622,1617.09202593,8274.39358819,26156.1179204
8.78495014024,8.13557183247,494.07771618,2568.70064596,8906.27135265,24861.3604575
8.67158514971,8.13040437526,448.215324673,2815.57154745,3247.96372475,30385.1240066
8.56618774951,8.13920042456,394.650584765,440.38512621,4609.18105257,31792.1066383
8.35589214559,8.14450042539,602.631835796,1481.36503292,8876.88819938,25625.6389869
8.75806138461,8.13453942677,356.624759465,3620.27444208,3508.7442465,29434.7968923
8.72322140322,8.13645963937,384.305269622,1247.04864462,7257.16077654,28089.1289331
8.74751875014,8.13008067493,309.32505747,1285.90117616,3872.93888362,31734.1357984
8.55049385914,8.14067829247,410.421477366,1169.86612491,9442.46470714,25846.6509761
8.49418170498,8.1427764872,280.775943715,1746.93486629,7624.27565387,27227.1114396
8.2085859507,8.14765987609,584.788673045,1938.26736378,6743.70394215,27135.0648495
8.53301018594,8.14845040273,303.018173381,2649.27208483,7314.4744988,26739.3461548
8.94282766062,8.1264701878,282.988387005,1725.52152119,9227.37926093,25705.8210012
8.37147266409,8.14339221362,237.705960741,936.085986552,3701.79801184,32173.3791941
8.81382653537,8.13014472216,134.68738754,1928.13629318,4701.00348926,30295.8284761
8.72699058967,8.13740363871,380.041159428,3434.23171285,3596.70892522,29433.9478075
8.34288821787,8.14779908348,215.539616343,2670.23749933,3010.27252857,30961.6889511
8.43080657243,8.15279671095,451.89874479,2287.86688421,9422.09420168,24622.1902058
8.56275525383,8.1354715905,368.513254817,1053.9260684,3835.13909387,31891.8398117
9.05307921516,8.14264785259,446.72059741,1311.31158299,8049.02504928,27424.3189257
8.3073363902,8.14847752296,451.501066208,885.806050198,8194.19267672,27049.6901236
8.57829982276,8.13428864529,362.76575729,496.445057663,6443.04894923,29711.7890398
8.3252497342,8.14710149625,271.770733553,3175.48486753,6035.15079297,26950.4390663
8.52364354668,8.14404745233,348.498606676,859.432548468,4937.23915617,31120.0404704
8.6627881751,8.13514624137,223.926088468,562.833885456,5781.58512393,30838.232355
8.93618494611,8.13370395657,353.091670943,3198.1880009,9209.63623775,23944.229465
8.39127825655,8.14950999501,490.757327629,3317.39708565,2988.99851261,29977.2221535
8.43178267924,8.14213487201,561.634775137,1991.85077848,4760.80490953,29434.5913962
8.41853139833,8.1479546811,422.251264402,2697.87239358,8790.59351706,24738.7522066
8.41652641244,8.14955280824,587.158984484,2568.47610889,7043.02819457,26479.7212079
8.46668063319,8.14917163383,262.429969805,2463.05032182,8472.99705075,25680.650786
8.2972473357,8.14860387993,594.36917441,3273.66490526,3439.68455691,29248.7676373
8.57582253263,8.14070825427,578.57666247,1021.99994994,4794.70979772,30737.0783528
8.55322275165,8.14318417805,314.65665155,1142.13945409,8980.15084895,26554.0216093
8.40266140399,8.14756795657,545.720173063,1403.44666158,9447.43844735,25359.7076088
8.40621123145,8.1394722364,229.260564533,2435.08217433,7960.31664938,25947.9429752
8.28141511438,8.14845622551,542.535842918,945.901464652,6798.90878711,28542.8585431
8.70992947458,8.13320678725,124.021197579,2168.27012801,4222.31981293,30551.0204461
8.71000410737,8.14210816507,559.694886339,1799.61229536,7090.94568872,27713.393638
8.40980754143,8.1431222922,284.877311749,1841.44995199,5931.97706474,28720.0313543
8.29348154644,8.15079458253,177.173061569,1468.89931167,8006.94598,27134.0298974
8.46408919667,8.13408658703,370.736566894,418.764810853,4666.72116566,31602.9824757
8.42948975271,8.14234535456,616.810373877,880.665813083,8893.38069621,26307.1780307
8.40771545302,8.15097066381,184.677134151,1310.29877438,7159.72248715,28283.4136438
8.34050558411,8.15140907519,641.516636545,3140.46433552,5961.07726677,26887.3410895
8.64022775585,8.13314181173,204.624038694,1957.90554238,3476.00536315,31381.0585328
8.5868917278,8.1360025106,419.100488669,594.335775641,4090.61996829,32076.2694849
8.61024116216,8.13497141865,586.97395976,1386.94469339,4270.55669836,30720.3237263
8.38858564622,8.13914484183,417.406837028,735.89950454,6633.55342411,29050.8234391
8.30245319722,8.14412561417,268.276187996,3451.67204309,6981.47287279,25547.4315443
8.59502086063,8.14066840789,455.206639399,781.600602801,7550.07286679,28234.7115717
8.75737917107,8.13074140255,176.045018478,2530.22081497,3514.30007126,30868.1428834
8.44077106311,8.14915082353,618.408553668,3105.70271528,6174.31255906,26935.9248462
8.50324777356,8.13887326452,424.503894829,1166.69210353,8328.1213175,26879.3438472
8.36230750538,8.14684839746,305.239573961,3283.20755149,5985.38369437,26917.4375691
8.314447619,8.14628950516,138.711101154,2819.84257017,6381.60913169,27146.3329244
8.46817931128,8.1399882521,499.587023212,618.222723395,5564.81516272,30385.857397
8.31337210575,8.14917433645,594.043258805,3551.2973142,8551.15064712,23668.1886726
8.48921657136,8.13602846676,340.604872429,1577.80358191,5177.29143993,29797.3765156
8.30239704213,8.15443772216,502.381190604,756.139346386,6764.22275315,28912.4148831
8.36345576528,8.15234060819,520.797939322,1050.70932047,8349.990464,26923.8981793
8.34218137159,8.15465273334,539.022134022,2828.92726887,9252.56046935,23956.5404225
8.36579865807,8.14154596199,565.403537192,586.673817035,6535.9706113,29044.4557703
8.35086629367,8.14677942541,209.828566085,614.789447598,6987.95247939,29094.8792637
8.26732078489,8.14764332854,587.616073492,918.53723124,6870.00396789,28282.3359479
8.37081299711,8.1532401098,366.21671031,697.670960479,7730.0699429,28225.5309977
8.30946784579,8.15481468641,515.026281104,365.175087866,6746.5033543,29450.8591169
8.30607590567,8.14926105519,190.522099779,1994.70109922,3505.68418164,31088.6047616
8.35568316439,8.14531393873,378.642456132,2201.87699495,4014.38022562,30194.0154909
8.64473203362,8.13446801635,363.753521071,783.256520341,7530.88291132,28446.1548525
8.56140332113,8.1420415542,340.033397485,2419.15437753,5473.01975303,28625.9394292
8.36594996609,8.15084388598,621.32700406,2545.83694385,6537.84063096,26944.9695063
8.65889427476,8.13992354719,529.599471961,2313.12446312,5115.29585145,29041.5056333
8.27741428524,8.15498632979,231.538332365,2076.33243294,3405.17095992,31064.7351549
8.45155091771,8.14386521737,74.217485204,2976.623744,7076.9485867,26626.8103433
8.59629576884,8.14232782639,199.203384817,2061.35249304,5954.33223744,28780.0529099
8.35126739994,8.14692311575,342.822975502,1043.16718815,8286.07947366,27161.5475384
8.32393296369,8.15117483219,540.839066502,3532.17363082,6670.15051363,25590.1449677
8.56258501277,8.14482586451,219.788697409,2296.11450221,3268.26927889,31395.5523028
8.537589543,8.14183418703,496.443757113,1743.07670743,4408.49165881,30398.6369413
8.39559747731,8.14836160023,232.225925317,764.055733178,3754.87759444,32300.0537897
8.42725751277,8.14618289481,248.126828647,3439.29016767,8129.2856477,24766.9071316
8.34315373231,8.1462582989,339.618841573,1744.31821492,5161.8138384,29523.6931759
8.39275621887,8.15004447411,66.7015807575,2667.48405147,8602.34555954,25390.161906
8.95484886342,8.1286657046,316.386899649,414.031203313,8064.96865389,28411.9651786
8.73322955431,8.13736867886,265.949649301,2023.55129396,5401.84552144,29498.9897205
8.3355685198,8.15341040869,325.827192717,1285.79355429,4724.11790728,30586.5713625
8.32049849732,8.15525069769,627.54876682,2506.93153199,8072.40345592,25505.2333579
8.64918301395,8.13551640675,184.034490976,2138.46451198,7230.73650499,27387.0915453
8.40871889013,8.14349830652,618.973568463,2237.86853817,5446.83113349,28440.325489
8.44091055918,8.14066367489,601.395706651,2093.07067487,3581.40683742,30557.4557531
8.29841610821,8.15122170911,175.545697817,2180.56090734,6830.41571922,27546.9353164
8.42288308642,8.14116945984,613.184761519,3354.40764789,3800.55454912,28811.2400384
8.69908553958,8.13641349248,73.9375789061,2481.68046996,6087.69335661,28387.3253109
8.4372098629,8.1434349185,227.832084628,1849.58303532,7331.64846075,27369.4029446
8.49653632551,8.14747207102,154.151704862,3305.09409501,5454.81845809,27919.3198517
8.53678709822,8.13763637909,333.458719003,1079.6567672,5357.73080721,30279.1376336
8.38045476316,8.1429832693,327.179783304,3408.01772235,7130.7813836,25515.957718
8.49396500598,8.14597345036,266.325413938,1879.36233419,6359.74023993,28363.9787476
8.53453740764,8.13711414322,580.605262738,1542.66628721,4058.76771282,30855.1247624
8.62013403893,8.14423622526,115.650562933,1200.99649211,8256.0550148,27580.8939038
8.77644877552,8.14235498205,303.595601301,3615.96273817,6873.55536477,26131.279128
8.54134164636,8.14086285877,283.900031133,2676.95578675,9013.09380263,24741.7496061
8.56837218457,8.12967255159,105.599255915,1145.49911824,4461.92796669,31413.411485
8.41594273526,8.14374962039,67.9254825781,1135.67808444,4363.74631568,31543.6805741
8.7749133167,8.1395989084,288.14606262,1551.10325578,9046.96699327,26181.4781884
8.58586922525,8.13638261436,225.996717379,1854.03833803,3006.92784585,31934.7320763
8.51992229852,8.14153505371,604.41777028,3271.40406724,6736.19513096,26054.3995817
8.47711416622,8.14503218299,364.886497207,1435.97550582,4983.81880489,30146.9988011
8.45730693341,8.13948612257,313.465317592,504.990191135,4655.48825099,31768.1110298
8.29391298512,8.14986735849,554.224060712,1634.16729434,4276.24966062,30215.1086946
8.82721787034,8.14842566549,436.579168361,3401.38311593,9357.91272105,23745.3580647
8.24462002054,8.15160363087,378.54785729,3494.05892998,3938.36407184,28668.7393459
8.71999142007,8.14887649338,293.479844308,1002.51585012,8493.98948535,27610.6065516
8.42629504126,8.14274888195,565.237727493,2327.90616616,6156.32352449,27669.6645858
8.23687090869,8.15547956193,605.288740505,1841.05288356,7880.77534205,26265.1760975
8.46912299553,8.14376103056,301.030909103,2628.33897186,7434.09410099,26364.2587815
8.31986775261,8.14596496866,422.949306778,3460.11032306,7407.16577632,25026.9975502
8.3736007356,8.14470485361,331.158267096,2826.1022895,8133.61168088,25183.2608255
8.35032372578,8.15083135136,301.701621235,2661.93512704,3289.59020182,30516.2915219
8.45754221158,8.14870633603,283.453094875,584.023814215,9102.95971365,27107.9944615
8.27780151048,8.15490897471,253.849306532,1522.79038321,7478.35821389,27410.3627892
8.95188006577,8.13157170445,483.175934767,3443.92885519,9423.40260787,23350.1364312
8.3872059405,8.15722521713,500.951431523,483.728832103,8283.89122157,27847.7632796
