Run,Ocean.Depth of warm surface ocean layer[1],Ocean.Thickness of intermediate ocean layer[1],Ocean.Depth of cold surface ocean layer[1],Ocean.Reference overturning strength in Sv[1],Ocean.Reference intermediate to warm surface ocean mixing strength[1],Ocean.Reference cold surface to deep ocean mixing strength[1],Ocean.Reference strength of biological carbon pump in low latitude ocean[1],Ocean.Reference strength of biological carbon pump in high latitude ocean[1],Ocean.High latitude carbon pump transfer efficiency[1],Ocean.Atmospheric CO2 Concentration 1750[1],Ocean.Initial Cold surface ocean pH[1],Ocean.Initial Warm surface ocean pH[1],Ocean.Initial Cold surface ocean carbon reservoir[1],Ocean.Initial Warm surface ocean carbon reservoir[1],Ocean.Initial Intermediate depth ocean carbon reservoir[1],Ocean.Initial Deep ocean ocean carbon reservoir[1]
Run 254,341.51572265881435,996.5421117933836,218.06572100016524,19.8443790626093,80.96439169485745,14.596700321587395,2.2127158906762068,9.02882701662012,0.310152425446196,278.36221041171683,8.56898694725,8.1424471793,263.551223971,2491.14667502,9638.48572025,24379.2512095
Run 255,441.2073669114578,314.34909766394384,63.32997618249523,25.37656607707593,82.25239711684519,29.695671948953844,2.145338131018825,10.856644643222069,0.2382599558649486,275.67575614684483,8.5858018153,8.13387527257,76.0960681875,3226.40709053,3136.06076644,30365.7295283
Run 256,459.2400408885981,780.0402216445755,221.0750201627391,27.9694520445844,63.87084413369857,13.228341566202332,1.0954442297757478,9.357370806006848,0.3529961498897017,277.2592625608853,8.50493823958,8.14459415414,272.85907915,3347.75525865,7591.12074359,25460.4361681
Run 257,220.6289826687744,704.3913904692361,405.2097393617472,16.317907964658815,88.44723896644315,14.154356141719852,2.6816559938634428,6.136822840474036,0.2309967076837603,275.9575572710705,8.45418523049,8.14793140245,507.889803792,1606.73947808,6732.69206285,28003.0804787
Run 258,119.66755682269218,652.9154319456967,131.32977587761582,28.234845003791285,76.69443012575715,10.558430786692696,2.348540119617824,4.507130794658679,0.3681959039841007,276.65830008984017,8.28228387527,8.15311301525,172.162390884,870.138627786,6189.56761748,29604.5891615
Run 259,413.2780929155004,986.3150688466732,323.3452321402884,14.928316443709814,85.96305252236337,24.721632508892743,2.7062109139843677,5.989164045935032,0.1400549377822234,275.6606397304646,8.43606215584,8.148428141,407.417773234,3009.27707833,9456.00889044,23653.2801987
Run 260,259.79278617752664,607.845765476399,421.5286073080344,24.363227437351483,54.57501960164157,28.506317314699302,2.50705725843936,8.65638806063924,0.1078553511928716,280.60371085790274,8.53197590423,8.14283753743,515.804656022,1894.82966974,6167.76802239,28502.5381049
Run 261,221.73962168216525,951.7442523464584,220.34207587982092,17.558346805258847,70.6191519694959,12.847401320815573,2.0276651834866364,7.016011313929366,0.4456079441849313,278.9191622314124,8.37554629553,8.14931776116,282.289305188,1614.16335161,9090.80961894,25786.9212212
Run 262,394.3380344381269,479.0711839364002,128.2637126803552,12.03674541226119,76.43857456876503,14.357360009918086,0.821087643565824,6.114160244150166,0.4832018999070192,280.7999182757832,8.33313641821,8.1465423229,166.112316521,2872.93946167,4461.79794359,29145.6293247
Run 263,382.7456978165612,612.2963351698343,57.03650349963976,17.37318802615808,75.98002243938579,22.45658356586289,1.8853813055165247,9.86866395732526,0.3941299743108573,276.4934983837721,8.50248641342,8.14408904497,70.449527577,2790.54216397,5942.602673,28020.4612976
Run 264,355.7024649520399,922.4661456658564,230.3033715611289,16.207669197480598,53.25315611784215,13.353395035309584,0.3068913144223364,10.30709570211192,0.3376876643141695,278.8019833435267,8.67414673339,8.14343706487,267.914473936,2593.87824633,9011.9689596,25034.6993981
Run 265,453.07213649262775,567.6278685161558,452.0961295345635,20.886656544583914,50.15282117935055,16.401396251220653,1.1004014984445605,6.94472067867611,0.1487658443290426,279.39478264769855,8.49606975723,8.14582677814,559.550870124,3301.59937512,5613.33168872,27320.1328996
Run 266,371.7327508838643,570.5741791125522,325.5698300091844,25.63326561114779,65.53280080662566,25.456820713060143,0.8667422350131819,9.776442137573124,0.2409731033449516,279.71011725761133,8.54325704508,8.13618141782,396.897600992,2716.54772906,5630.74990939,28064.7919106
Run 267,471.7628435228877,548.4643705135579,185.53530621972635,15.601397883533505,57.30050920340006,13.979394001098308,1.120473712480414,7.900981987073675,0.2179717933780582,276.0328586727624,8.59489052167,8.14673746746,222.234499953,3436.87480779,5397.13254231,27814.3296456
Run 268,77.30617746181737,856.7037218025808,356.21292066506686,18.95044707807895,65.14199398941739,27.74130332181473,2.9703891087820926,4.02888652771308,0.1360753281970974,274.4284891320515,8.28442033377,8.15947945598,466.73814143,561.047824621,8242.26806437,27593.1571252
Run 269,127.67643904571337,506.31841102068233,161.93477063728403,15.151214902437095,66.7851439374474,24.71804789236773,2.9366174476118845,4.130820846838609,0.158762117472422,276.6294547447972,8.29947165414,8.15550367795,211.435549452,927.715190896,4880.7247854,30977.2340385
Run 270,122.16958817500807,846.3001535984389,173.66538116774225,18.51608561127181,85.9144065866519,19.96632018310075,2.3864274353424557,4.823019605368398,0.4075375064439357,277.26505077459456,8.27565026498,8.15146790345,228.006111977,888.764543953,7964.85900032,27617.3117935
Run 271,184.8652841298808,644.167526919158,475.10680110005984,29.037307148806043,87.16340254285294,22.38620979182913,1.4620172508241185,4.984579184318781,0.3836344904555324,282.8768641795118,8.25944239791,8.14173602171,626.048833442,1348.74230494,6041.37143743,28557.0247451
Run 272,425.1307054484394,447.56714466833495,187.34726285356103,22.23687857147279,61.82891659129167,26.86015161466929,2.8188051780980867,5.507322522302054,0.2097087947632586,276.6474136480458,8.32280298835,8.15304258719,243.251902741,3091.34448761,4386.11194942,28990.1249754
Run 273,417.6728648198165,390.2047312865876,190.47075248647576,12.464157424767446,83.58285992035073,14.330228594306943,1.7523891483591911,6.889709861502007,0.1257216127258779,277.875750463352,8.61010778563,8.1398783526,226.909430987,3048.95286639,3769.63665407,29853.114963
Run 274,388.6256032157253,506.47806307829495,194.19219209543763,12.13516227290584,85.7423115949768,22.29059397580064,1.4672910814689633,8.168042646841531,0.4691271671964426,278.538599970447,8.39246116825,8.14495385316,247.666862668,2832.66111826,4776.71560811,28814.6554546
Run 275,495.0814262594552,471.2540936275397,78.80310749440407,19.28361691005231,64.68980938069362,29.367471918092004,1.418508515305519,4.723043102315819,0.2519778714758083,279.1961022277045,8.28086356521,8.14921131221,103.33792206,3604.07424206,4489.65184312,28297.6476607
Run 276,328.2451024732335,372.3997930982564,231.7682778259576,15.651985185992189,64.93088605741954,17.475772930314562,1.696977134934914,7.931097220103385,0.3008453009130285,279.7127243785582,8.49217371962,8.14219054759,287.194180179,2394.52343538,3651.84587405,30653.0511843
Run 277,236.79003109458637,870.8293839832533,329.9426092498094,19.0640501994157,74.3935244384138,12.856362799161204,0.5321440969303566,7.493749194254828,0.2807893701687227,276.7555812386063,8.51485923512,8.14297083559,405.939630625,1726.96015304,8310.93818817,26338.7493383
Run 278,93.49543607431548,852.1980203174674,72.72687367429751,20.18787738909014,76.2349254056885,19.01615155683585,1.3516940006812552,11.013923574338271,0.1819005952467062,278.53460838542827,8.8176401441,8.13384376459,79.7242647005,683.713822817,8412.36957354,28045.0084533
Run 279,426.7087116087069,734.950859814983,413.33158422693,20.55352157284157,83.25462535143434,26.033880714415027,1.3621507109951048,4.298042498909619,0.377602039972741,275.796616832086,8.24896869176,8.15176090694,545.908874958,3103.95729773,6857.26381493,25732.4280608
Run 280,353.9443675793592,505.78858016168056,127.17253654035956,26.31866929050385,53.72845061590306,15.495804985057744,0.683782597850818,10.81075745794994,0.3481465702428689,276.7842614810589,8.56964555273,8.14293461746,153.669560193,2581.44370473,5035.7563087,29213.1690291
Run 281,301.48577312658284,790.0014654520547,418.2081631205114,28.600275114794563,70.41956530258473,19.666906578995693,0.2897182130175761,6.754289586288204,0.3283127469328543,282.74001942183486,8.35794453828,8.13795590029,538.237090549,2202.03266373,7513.69998103,26302.7898996
Run 282,113.36267102135372,983.830943460778,99.90342014206632,28.17578163246589,76.94818293123566,25.90443686976749,1.737327628279603,6.269046167639283,0.3579474602332664,277.4628517462484,8.30765885478,8.14769497085,130.18785146,825.624413859,9369.08925255,26379.0248167
Run 283,167.008645523325,462.3048618147601,303.00964947493344,12.939392988407883,51.07134963283628,19.43168706186286,2.5188136873681275,4.1443411356603495,0.1776483799517549,273.31016984922616,8.32140615108,8.16237533304,393.562003258,1211.00559775,4508.11948377,30926.4779771
Run 284,351.2692870434873,663.2639668391578,234.45515684038855,20.44832283207157,72.10224335901042,21.42369051198169,2.1532443594660275,5.81406061167958,0.4905451437667728,276.1556324636952,8.27190059721,8.15453486158,308.080729501,2553.09943456,6287.84389529,27391.4279868
Run 285,474.5233318392867,374.3521950386766,102.72751156912295,26.03856936290912,63.78304935877895,11.293377124725705,2.8206920623013425,6.658748775665713,0.3159740097562458,277.1059620182199,8.38405299983,8.15054176273,131.314060913,3453.07359662,3681.03146087,29519.6935306
Run 286,205.90217580493896,300.9850345332375,310.4272947985512,26.169402194686665,72.66755119577849,10.584630309764284,0.5517478674200186,4.09873404885577,0.1287596088028561,277.76171987056387,8.346585442,8.14716340487,400.679068992,1499.82562653,2828.89888397,32142.7858894
Run 287,477.8577216223428,966.962223476774,339.43129245183746,29.67138139356473,66.77094633762584,20.76774506696009,1.1149737656453849,5.631036019514549,0.4234136579408222,279.6308006326354,8.27004480096,8.14746774434,446.208754793,3480.48388711,9173.8721248,23120.5455323
Run 288,214.3285599510089,702.4300029459739,182.3423064645637,19.4221054207624,85.23514859335495,25.23554495687565,0.6422450867495371,4.063614025376982,0.3536905743451242,278.83255373067243,8.24937380125,8.1469437104,240.807413048,1561.29304502,6504.18519979,28195.4900008
Run 289,198.5925181548376,972.8875139125146,382.2446571232543,24.814675165731224,66.96614850156186,22.764600411064052,1.266279171596017,5.964087875329028,0.2852198440632328,277.8785099416073,8.33992935786,8.14803306239,494.205525422,1446.21390203,9299.67450849,25407.9386407
Run 290,434.3420314917202,695.1206132459533,419.8310822690799,27.868022199271223,73.73225815598296,12.49857024510359,1.1167137276479644,8.74888007554598,0.3513672667037871,281.07242693624715,8.47784324847,8.13823538841,522.518660544,3172.16364519,6707.92857944,26219.2884437
Run 291,372.3744111023059,513.5707160485194,349.8417564870657,24.40748049074049,71.62360451458902,27.9554220372094,0.6756771373216017,10.4675817646706,0.4227421524600369,280.7675883104297,8.43824893908,8.13662046408,440.527744328,2720.87201949,4968.20297942,28558.5293327
Run 292,349.57446178342485,421.1083164333284,149.55873249488508,29.93374109566763,80.15068132257205,18.981285632247378,1.9256277896690244,6.870327634869812,0.2024173186196129,283.15800926100053,8.40916508327,8.13568161598,189.877121284,2554.97409487,4080.28129231,29974.5507678
Run 293,258.18650108932474,406.3455990367058,81.99104942877237,15.246622067135984,70.65981278855915,22.06641916569488,0.8695017755271272,7.44137702973233,0.1898906590976604,278.42305581846887,8.51943227956,8.13978500059,100.729619511,1884.77745779,3940.33794753,31094.8696462
Run 294,90.93865774337088,949.229437979409,463.3914720610249,22.4926112399287,57.89075461478881,27.351818637025342,2.425038087743889,8.398397460755374,0.1391505936631939,278.7549751680801,8.53287772833,8.14778526539,566.851883586,662.301711271,9414.98628672,26489.7242323
Run 295,427.4414009823231,508.7703524008202,394.55481733477467,24.559332022969286,56.0220242675068,12.651807997173568,1.0099028130911594,5.302839241666622,0.108161368183153,280.8143898168964,8.40401961355,8.14454718323,501.635447347,3115.98524708,4942.71418167,28160.7665919
Run 296,104.50338516516364,719.9991618401059,291.66805784866176,24.90389311325085,65.8136883355842,16.43419366374406,0.2647242984592705,9.814345430043105,0.4825094810057654,280.26624356462736,8.42570028953,8.14049758326,368.589868229,762.719929038,6894.62307187,28909.973066
Run 297,357.499993855904,776.5571374802628,213.957904585052,23.49652035728065,67.0613929436377,15.13864562315013,1.431080951202913,7.566469728365544,0.4496460673959273,277.1060041390303,8.36801813454,8.14936394942,274.651223397,2602.40198462,7431.53429574,26326.5640835
Run 298,310.6881317473719,549.7969708719394,454.1164679921018,28.849469920226177,59.10635932963536,22.17339566324563,0.1402160576871122,8.738301009040562,0.3171538401890142,281.7883769223878,8.43519519335,8.13729562436,572.340616244,2269.69683623,5348.92934629,28573.9499902
Run 299,100.64415244235612,540.5052409059464,141.3766017997178,27.467056681492053,64.23634632589429,24.726219106789685,0.3188656604875343,10.378620640422286,0.4889162078911422,275.5205393623428,8.39733783077,8.1452677336,180.070766764,733.523169732,5201.71737816,30858.1211158
Run 300,193.91105628519097,824.011337676518,375.0273872851861,17.630243752942935,85.45440528818243,11.45159706052172,1.5702095696380742,5.643397861670823,0.2986127288311176,276.88585675713125,8.39974548435,8.1470224937,477.354126598,1412.53784068,7778.65221647,27065.570165
Run 301,101.5588220583024,694.7735424647473,333.43076664671486,25.349689871481598,83.93290091514032,23.81832812285074,1.7047584603631734,8.508512019485494,0.3715498615591998,277.2654878099949,8.41308895056,8.14268999867,422.855960557,740.752069529,6660.16121407,29066.1548841
Run 302,455.5735302431844,584.5303138493889,326.9681890968111,18.906362261792797,72.42269689700166,11.091282338471348,2.361331703401267,9.015635415807788,0.2467366037755785,281.01188100630714,8.65158367884,8.13820404817,383.649184907,3327.28114553,5772.35190743,27400.9909157
Run 303,449.084404274678,554.6710818631869,389.9248520374385,28.262122898082595,67.19601122831084,14.203919820161412,0.510082230254568,8.572150907868007,0.2152170935333238,276.9379557014359,8.55698918278,8.13954784721,473.180211234,3278.58049741,5414.22423937,27528.145783
Run 304,161.7742479007865,969.9960045884756,220.180198218842,10.272052814579633,85.5270102643678,12.688841055969212,2.0909728867154187,7.13251604421799,0.4472280683698387,275.3449127333739,8.42208960388,8.15059993601,278.53011858,1177.18883767,9172.72607638,26181.837472
Run 305,397.1522465141662,517.5925662473497,87.39631159858106,24.17094278946695,79.87242812225136,17.00498051778368,2.138827594207927,5.002180034130994,0.1144067061452841,280.7946894808195,8.37127454684,8.14286848724,112.092454145,2896.6045318,4960.44452844,28736.4873926
Run 306,495.5155951161421,725.6690821351181,420.212013917208,14.319120380334189,75.01522169398623,26.881464401128618,0.6231386099010816,9.146955812570427,0.1505081543482775,280.1939516500454,8.65720450826,8.1332568569,491.995505195,3624.20818706,7074.62926315,25435.9829641
Run 307,127.25606010103238,766.5693315663,140.76468955870507,24.48341832712584,68.54648342500403,24.85751379578768,1.584402577180836,9.061778910723104,0.3796035442466071,278.3008741579052,8.42206244404,8.1444593237,178.072601675,927.703289025,7432.14310319,28436.2529161
Run 308,143.41134975261974,736.9739574562316,75.12109773006694,16.892989802688575,56.64354668485769,13.67325508177128,1.615041666117241,5.833875696849447,0.4138599529841421,277.9461093836827,8.33447911547,8.15369525709,97.2568488837,1042.60965474,7061.1676172,28760.8527247
