ecs,tcr
6.386542337904886,4.685793565559048
3.170182877672931,1.9307158710788594
3.0732156828880015,1.7795149594007096
4.109718846238414,2.5712283185202294
2.6587195438027535,1.7753495002119997
2.886718657459059,1.7380629167105197
2.771671332323117,1.8413308274108648
4.00402534660017,1.7620615880318118
3.095855408722513,2.002384814966329
2.90135695010588,2.088193809989881
3.2425540537398447,1.903897081056465
1.9842762656787711,1.5567852117386618
5.413429024042964,2.7565605398654323
2.7409070372637623,1.9848157534562891
4.413338891289294,2.6819118493469762
2.4798799560073976,1.833974675170428
9.672369104130857,2.5850159910610198
10.431675979613463,3.359123521786466
6.592308549038312,2.796362670197196
2.4377806131751605,1.8940975978913936
3.000090043439677,1.8681291603989931
2.1769258802901352,1.8041506307485151
4.234136408371776,2.781990797921966
2.8151834833965994,2.124240507817222
2.983957777727375,1.9868681649708502
4.570022289878694,2.339602787559604
5.644139315676117,3.4092831282885347
2.378128027638775,1.7729500713003683
2.5232539602589914,2.0512073557552726
2.0524001407246186,1.6203997491442574
4.185000658134859,1.80779517311121
3.8425507414139357,1.8168685908626894
2.517607190697213,1.6710054038400988
3.6202593426119796,2.4179413652487685
4.112598290995069,2.113881904172715
3.399710459856179,1.8105100817045425
3.3031345884894954,2.9877454326685973
5.908994886518003,2.442380112314892
2.324574657494943,1.4852309517385287
3.474294306657833,2.444703635146892
5.054567561977238,2.613276308955369
3.1075626060372916,2.1330336422904725
4.562335237479392,2.2118858074754217
5.8946340316060555,2.6746130547884506
2.750643093915319,2.323771055402964
2.9077297330365743,2.2470071557550035
7.7319163518332905,3.1612584707474967
4.697889977655777,2.4337369438246363
2.8348983880717893,1.8978936207782628
3.213414391088772,1.7542943756897356
2.6656263055000107,1.946652388108934
8.157802500131886,3.098375113271987
4.644559801385051,2.5156137539675525
3.0087211149246436,1.5178941684252574
3.1459193888605372,2.5104772316004134
3.819918462288877,2.251112648049504
4.184072578940389,2.444001856951593
1.9114025990585342,1.719457712472314
2.5737249565939586,1.8533056632677196
3.5686122254727666,2.580512999709853
2.7369426328639124,2.4458571662726927
3.5607357081809803,2.0437699670433793
1.743240822762627,1.545450077096332
4.552659512873488,2.3622600557045668
2.867430080965188,1.6260684654801034
3.1989269251180272,1.813815892305222
7.77471363198622,3.3306259905968614
3.9261583819517463,2.3686792577679534
3.7982810718749236,2.660961051122808
3.0579107830874537,1.9878193342065786
1.916181526289161,1.5927127328727801
6.440782188992768,2.068377009846462
2.3100426914495493,1.5658678790647185
2.949513730207864,2.1483131113204186
2.080843835062456,1.450127060927239
4.842187310641357,2.818063575306159
3.694567012466508,2.5430649647083956
2.9210389057163955,1.7991487564037416
3.460376167901533,1.943540380129554
2.7121053268649797,1.6604245895820202
4.050006138973304,3.469925508754436
2.6262851255373443,1.622405785630849
3.4416597095408115,1.946664474933415
2.414725444850354,1.6746415682556073
3.490692147978712,2.039051542060017
2.0909935889629585,1.9219286571137872
4.650261176805327,2.4772050158532135
5.339104920667261,1.8468148134551485
3.961201433488592,2.047116680341561
2.5527043061243377,1.9333189625535536
4.657280736293299,2.3338357848434095
2.1205937710206624,1.7990659913844282
2.8144995340563064,1.5641369380910461
2.0695978561443837,1.6505166340210207
2.578883866268113,1.8469987402734602
4.428800664646556,2.729087500225027
2.552788888956872,1.4772823885259776
3.162398701766311,1.7736662296970118
4.803880838014231,2.6271261676390307
5.439654596891891,2.216520351685065
3.08280570398184,2.047937390177407
3.138144273372214,1.9377071410966458
2.018283415142128,1.4778277300937668
5.547029845697528,2.479417414604545
3.3327594007934156,2.209319118276204
7.387849450026138,2.4865325317578586
2.4598786006140343,1.8572007358633833
9.199739891074508,2.859343443662737
3.900595982476467,2.1525680628525135
4.07774681522232,2.6086510220591292
2.3734155596949904,1.444160900969312
5.734037352092486,3.092763682882797
4.581922634097151,1.9911022884896643
8.538120781827843,2.174741526264241
2.9375743479582823,1.6014629085038197
2.7005141818281855,1.9707629492083854
3.0493125078054253,1.9440055133438086
4.54512487656566,1.8365564722974004
3.331628295064439,1.8419056682971389
2.6555549921742667,1.9047540472748903
3.8042091254675463,2.019586741306111
2.778128082158965,1.9034565868689297
6.53695405698399,3.6093376751150874
3.6361920190411094,1.7839488881157504
4.411339332466756,2.79269301741763
4.6239242110273135,2.520505218478165
4.583909814176278,1.7659184930611636
4.937772160598037,2.215220205816021
2.7114499209749954,1.8843504105848747
4.531720051753569,2.516168453665166
4.461421089312824,2.5302416151865623
6.710069220515611,3.2613353447997455
2.428318117955064,1.7634549809986462
3.4380754260376287,2.553062054214603
4.0936363590964895,2.7781020426827263
1.9765843004960841,1.6515588838177484
3.355574178780234,2.8310544919860585
2.1807052861301366,1.5413280470049884
2.6317780090647385,1.8088069476699007
2.4215092251568713,2.0516796224014984
4.335165276523257,2.9679264207672564
2.1931919554664296,1.5562969356104792
2.6784236309224827,2.022167663284627
5.93779173352582,2.1822910042045733
2.949151505754195,1.9568006213817142
3.930432269881267,2.8063713956261696
4.857149548786179,2.239957427073026
1.9435675253327767,1.6332051804773868
2.9315323942225646,1.9635210458561023
2.0844787618041005,1.5093294023067123
5.746305993109969,2.556232256653257
2.0317412687347916,1.4969112353923426
3.0492078900055413,2.1958366258294473
4.85049224349878,2.732474555379096
3.74517858648799,1.9479224006172327
3.172421605005263,2.3116121754131496
1.8917203350390053,1.3344939705055416
5.254215345938631,2.7730229207206447
2.34462596904929,2.0054621732566185
2.241159619974379,1.7063521594106388
8.525222678013037,3.563190957071606
4.31142436942906,2.7811912792438096
2.8605848711598423,1.9747689454966189
5.7070247667172245,2.6923858916476946
10.814886424928588,3.0916597657367713
2.9257169674804397,1.7656696848772178
4.474050944070677,1.9912546048343596
3.629529053975502,2.591310626827077
3.983044159774393,2.5073555149007647
6.6319294003438864,3.369370107153417
5.710101596331646,2.55386829081233
3.061836725963144,1.9055860340007633
3.485339662150527,2.5512795980699496
7.046763958781796,2.124439823913318
2.5187004210264954,1.7852541896705318
2.4177831904117233,1.8141664268268707
1.966256159636767,1.5040944212969947
2.051785975319067,1.7493714249683094
3.444052270222844,2.277133333717391
7.030198374249991,3.1242544218682986
3.4007303605076897,2.457949769874555
3.044616728718388,1.8378125344482545
4.149036665643059,2.5895540837098716
3.767735921246415,2.232651716532263
2.700350805522415,1.7211447213486935
1.9050292885487319,1.4215253569064388
2.9699631522278054,1.957853506549273
6.803986570736576,3.1352297994699887
6.853776882060724,2.839814793022141
3.030841288070118,1.8557802708844813
3.214673338075883,2.1692227003861557
2.6899322052218957,1.83785419879559
4.199560778892448,2.1593884717119054
1.9035528303481157,1.616792105849025
2.792043603534153,1.7834218148328567
3.696632166231598,1.9852925407526156
10.41120760974018,3.5856299990568172
3.587100038373526,2.409982104419829
4.034617281034354,2.298619614322464
2.7650689587291724,1.8693674685479316
2.7205544727287956,1.8983234578740869
4.190568056625017,2.187996329343475
4.802947500647891,1.6886394980737953
4.441332318466535,2.3152188845004527
3.4559948242283958,2.2799192316234427
4.390557984252145,2.2185005248505116
3.3319958862255565,1.7239846852900649
3.278559643589353,2.0652522220426404
3.629641921850095,1.7598593720548983
2.2827566533455204,1.4279014659270013
2.550351258417133,1.8424694868253921
5.288844385812265,2.144855952414204
2.8047914191875285,1.8598798969891874
3.5262770097428753,2.0544362106775997
3.231462299160745,2.3002322901011167
5.858035747987401,2.5386175092452947
5.546722261200255,2.637078307466553
1.8957881492904132,1.401556940849176
2.8151766951731396,2.123769057800288
2.7331025725738227,1.6630444526882158
1.7015690893758657,1.5699454230488754
6.4677140631796055,3.0166920539832645
3.8978850277994104,2.1374374579608473
2.2697370966708985,1.524501719389433
3.140896226796144,2.076107554647315
3.097926729799592,1.69517741280609
4.237543228806379,2.5232664332710812
3.1781425460812347,2.023382677969348
2.3610786446109997,1.81733308266197
4.516474910765021,2.4998334678673793
4.304470385019385,3.3657391982846736
3.6889266481777994,1.7418297655156993
2.359885517280316,1.7960890994345946
4.770878813715095,3.0345566082777253
2.6982929551651935,1.982057284960934
4.533763964121986,2.2546608341225216
3.577832271066929,2.5278702383214022
1.992130053648042,1.528255542647349
3.41680710142957,2.232527975816435
3.2351147419832276,1.8244301276187305
2.605770420761508,1.6336759017401348
6.078910039454721,3.092234229893259
2.688829804503499,1.726251873891228
3.529139000726114,2.7805273221174067
2.788418639456995,2.3564489836809526
7.548119750262424,4.6556649355505595
5.3621788671990265,2.8960499798565253
4.25113600222112,1.952798880163883
4.024352004602123,2.1946330674912926
2.820220029509994,2.0723103261686937
3.565291281375503,2.0561821899056527
3.659150849483813,2.7452052804852483
4.084790099052493,2.7977955046805585
1.9414252871683693,1.5458907710726328
3.5619091823777973,2.0115187235475114
2.088884850890539,1.7563612632513792
3.386403082463028,2.3327974443410704
3.69327558768403,2.230817926843105
1.9991345237222364,1.4463992953346982
2.0839338791232267,1.753870741166725
4.045224544721708,2.362356890486929
5.735771264389029,2.3283696569822236
4.497862602292252,3.061595620105218
2.072768985951295,1.681978897205645
6.017079757151319,2.523187336560984
2.2436434019642637,1.6275753541630986
3.3409641019611844,2.662212158004977
5.916082404080683,2.5998125719766394
2.482452977956137,1.7229584447295183
1.8764942656000034,1.5040555190781202
8.865547464933837,3.8093144476111154
2.458563927314208,1.7219823502439684
2.486497178893936,1.6875102652426217
8.285549101200525,4.348728254133122
3.2741506089268726,1.7849912488150512
2.2582441053147457,1.789793397696877
2.2816886848047413,1.7246729056110424
3.452490477753451,1.921746374127554
3.008488275134247,2.1397166676257986
3.721077218286545,2.409826317455109
4.602469718733763,2.8825553467574454
2.683021926619761,2.040974169129123
4.412806687157959,2.2954441865336266
2.5287359496771824,1.9030775691158408
2.9160517891137623,1.9480675797696558
2.291760135056893,1.6693595041788658
3.7264173846556434,2.410426156735968
2.558778370802238,1.6845930006730634
3.0243309182074447,1.688434925947031
3.6691402455944764,2.3241784447676186
4.243843613470982,2.060602406612453
5.471815441101931,2.917859737292295
1.8214487916249176,1.668577728791699
3.149642707362112,2.212486732259524
5.806324012898064,2.648409544067015
2.72225078809652,1.8610269159754513
2.7676487593905916,1.8223659918767647
2.393282511126078,1.6556448740934624
2.230904135691176,1.505101759038055
5.634152232383641,2.8960739772315502
3.5633320240540094,2.4161369227759466
3.8275231784950554,2.4747676035651742
3.290454909653393,2.0106181277666426
5.245666718607601,2.950732377457333
3.0327053923430376,1.785380565619367
2.8257976966910583,1.7325259891460651
2.75019473716272,2.1612690236963115
8.07932547605218,3.987948408681881
4.49817681918585,2.7368065135686472
2.484452244415849,1.7731709430173177
2.0722379725302043,1.4641582124622095
3.2977908099083355,2.593886411917107
2.479733383544013,2.3212748268287635
1.9096199353389733,1.6169640827890583
3.706361279809234,2.5306053585750297
4.297547334698492,2.6300940378603324
2.770128383099732,2.078057995241167
3.0274353948167136,1.948125592906695
3.811821624805761,2.0204379528143863
5.740387113696802,1.7654808141340301
2.5210578549081903,1.7169980526732307
2.805734320513071,2.073067735293825
7.427396234742126,3.1791969118932952
5.180347682750974,1.9213099175569268
2.297511512940676,1.5597866623453156
4.188206962727286,2.573738039825751
2.786186397135053,2.2576219716822963
3.7121922270546963,2.4726718867955255
2.9438294559991856,2.4677895802989394
3.001511551894779,1.5824742762464021
2.4031026660672077,1.6647340027881274
6.231559660332524,2.7895856058807276
3.0852717758113966,2.116462620097984
1.9173164563523248,1.372426100789826
11.19970779113432,4.2550261730853824
2.4124152214476555,1.6871250966847862
3.250909699375111,2.6552579181369858
4.312926938143142,2.9505732313815294
2.8623927939119147,2.2064448022756693
2.0558906369096595,1.6708592981242019
7.0466954958767705,1.9938992867534049
3.1281295437510366,2.1065326518843306
2.792231177580549,1.9192233892352382
6.90788853012525,2.3539938029920338
4.164666358050406,2.6161734237351375
3.5906691787804386,2.3271998007421004
2.704292208036563,1.861470232635046
4.292460988209931,2.383726457609441
2.8537134218526963,1.9413779797065078
3.5156948820002145,1.96812539626047
2.7915723184455827,1.8641850877096984
5.493836853737819,3.371093798292568
4.346726517929393,2.5936057733033095
2.1455280187515915,1.5994571782523017
2.261435365288757,1.575197266252278
3.936469244442153,2.379721091458403
2.826975879750477,1.7391857006014804
2.293873153344868,1.548947329215955
4.606215051505421,2.514450813817165
2.5821002878246793,1.650656931864302
2.9818040700591233,1.7862142025180163
2.6264290186320616,1.6837540064826662
6.370955056520639,3.296023953834214
3.000797661921671,1.8946569139577536
7.038284560894978,2.9874639160321195
3.8292250629149134,3.0976371621796495
2.9702921395717152,1.8850144077950848
2.694692280166861,2.3430397110098884
2.945269196411438,2.2519556059561503
5.415673318028951,2.4250213635742086
4.080309927854796,2.4721622388575226
4.062285272136211,3.456247217238049
3.3584630700033347,2.0458319567681666
4.43543897835008,2.6433748791866267
2.2796870532053424,1.657806867095636
4.277702634694141,2.5098496039788967
8.866866428315479,3.3363806759122285
5.6508988248673955,2.285780525964965
3.592240046745374,1.9643522088576124
2.959020234164724,1.859868477720418
2.4539903248144674,1.5875652921901875
3.3079218421794687,2.0738102019726266
2.7542767135022426,1.9354769595774348
6.516596055517911,3.1194006565282675
7.140277692151635,4.308394471727197
2.092292719951248,1.5513872665600206
3.165737735803506,1.7169023211699892
5.041292450719962,2.7672512815796058
5.6494849014183215,3.262939374092955
7.870005555973028,3.4574228896260046
2.6504525421979546,1.8536658971047455
6.511006197104159,2.421894148874952
3.708559325501533,2.305489052508393
6.027552026599787,3.767120657161563
3.8011693182195185,1.7613132722635692
8.707888117216433,4.913756966410041
4.923644340373359,3.601229082101081
5.484609916801595,1.9554925469070477
1.810341403386736,1.5266500670257401
2.097587777385726,1.4797032878816319
2.6190236594001277,1.5534700984872438
2.2069260898303753,1.6551836986719501
2.085601624452929,1.7298688161789497
4.6524942045779625,2.20411547792389
3.7420931567144904,2.2051700354241976
2.569426183230555,1.6758908818660279
3.3271021593101704,2.335478161048368
4.392226566727007,2.413352402016946
2.081162978465379,1.5045305198195116
3.419256778038115,2.276585762733238
4.714315569279016,2.044452546054693
1.8062650854965723,1.603913829898547
2.8239683347710924,1.813846029057926
3.8269642460278614,1.9218836148965797
2.7729909956437293,1.8552855212476038
3.8408402266499837,2.3975879465684424
2.447542139021049,1.8018686033478477
2.3064681096576014,1.597235215657723
2.2408142617321674,1.7113809454206286
2.489784121561106,1.6598621007133987
2.647049954870355,1.7960396452827856
2.5893035907888513,2.016393911744488
2.7553974668031875,1.8435586425311272
3.6093737909460812,2.402240234877325
3.4815077433034713,2.6391764139894094
3.8115635131848977,2.034902228696613
2.667581165745743,2.0922968581633845
6.336694434374849,2.883980767404853
1.8130595043759212,1.316472459850072
1.8872735991837954,1.6873398020919206
3.493238760949748,2.061317404115954
3.6054411263525976,2.3989681092501094
3.744326025784,1.84460378599518
3.5725042891683128,2.152689146789577
2.147765386491301,1.8059551755939003
9.95795652439775,2.7876554742944504
3.816536695010326,2.7687735679169276
4.731772145932745,2.6422867848259344
2.334932964953011,1.9809037848256827
1.913345760020369,1.4940885531226498
2.988705976226544,1.857902275859644
2.8496388859880604,1.8638673635355147
3.3237230566065743,2.111844206248906
2.254114815145223,1.5211009076038442
9.990393919854792,3.0952102021217955
8.098985222474328,3.0833452180285463
2.85405192023578,2.4213832772818216
2.089151733160376,1.5192352219198626
2.498622460094434,1.8199498827295046
6.6486069914309835,2.522896694572869
3.023283661801738,2.3121855064503545
5.124959212410026,2.065032869288831
3.470530650682696,2.419435768232658
10.070946266108512,3.10440904510865
1.889165224475246,1.4556035095754425
2.7386804973573895,2.1345553658452827
4.842379112101306,1.907214686393096
6.085092847965231,2.823468918079871
5.155597684573893,2.4967044521272315
2.5330649549872515,1.708246012251839
4.109123025080703,2.046608918207043
3.9595298971010777,2.7129054977847504
1.7160751425889291,1.3116899796022035
4.984162799142504,1.9482584583225206
2.3510565742873717,1.7086042387357083
2.5773655398157413,1.8183311034157632
2.769680994284055,1.7978566581613071
5.4729422250729405,2.845152133606011
1.9995168639832153,1.73596697969016
2.9534329681741074,2.000826620334063
2.087599905086934,1.510643782995755
3.289919565295517,2.421980389396821
4.03043196597186,2.6108241813697317
2.8364411024674028,1.7708226024830869
7.616137229335176,2.914242759266126
5.862317207004011,3.1804307029683483
6.618771100607068,3.119183607894176
2.023197235825126,1.4411746899571936
3.9074181629251528,2.7398390509988744
3.9196485242018286,1.9060659060839906
2.5880741744597358,2.1104785910094295
4.705783698016394,2.1069771399355917
2.1741708308368395,1.5560996074358109
2.4577384646967775,1.8683305933817733
2.7998817818224575,1.9230043885432726
5.363618218114788,3.1424120593374942
2.9427264243393254,2.066886439124538
2.5774338333995424,1.7617844229717756
1.9390876009396183,1.3472326238507326
3.1750229957264993,2.252467661261126
6.644712913883385,1.8524471747122069
5.489134475317494,2.788690743184345
2.918793553286573,1.9973540025101584
3.8646850458008806,1.7894940151695686
2.46799849517595,1.7319392880224267
2.218741211026637,1.7457757730255055
4.662769099948113,1.884677995215757
3.672477467876627,2.7235378936891768
5.515212518011949,2.447818711046527
4.744661110952773,2.255971421988541
3.083182013983777,2.258179444913325
4.985763927208324,2.2765986794033304
3.3031352860435077,2.21469286111397
4.0811614919026225,2.0435848191541894
3.0222820813063325,1.8864546514130611
3.389634427287044,2.2406402976843074
4.6740711255502765,1.8213483398100083
3.218796813050233,2.657822308822135
3.4479529774834794,1.8074090654615558
3.654772229602522,2.3288854837687656
2.7247753116812614,1.8425903028509245
2.4781719556702115,1.6301824539968648
8.343348810554202,3.7699767517311895
2.811933973989135,1.785194082520475
3.7633625523649488,2.259566652255894
3.418550209606888,1.919147131010394
5.541457246930524,2.2624362067486525
4.874985472547621,1.8747009702321082
3.9914440249173744,1.736379197773897
1.9827020237920994,1.6948902085210409
5.021737283170068,2.3854994214309317
5.325476255108694,3.699571778318786
3.007125098802691,2.056911158612392
3.35336092984206,2.0724740035069353
3.32727651327437,2.0220578392858375
4.0685015803674025,2.0200165454720853
2.0217286073622973,1.7523088622249994
2.7925411434985348,2.1698512758336292
5.875421644286908,3.3537585501849696
4.317848536075554,2.054706681652844
3.75567501505488,2.3153551900853695
2.66457630330409,2.1509144060865277
1.8553670610046258,1.5233091306408157
2.0038286619675403,1.5155251751789478
4.326286434383102,2.520260910069732
4.232624946439055,3.402638035213727
3.6733765034025074,2.193260503359156
4.627569846085156,2.1166874140550376
2.8079980458246876,1.8379946550970032
1.7444234291575866,1.2574615888823346
2.7299044228291813,1.4377965462897786
1.739153015964744,1.427582649103109
2.7744599060911246,1.8760894103383168
2.6212485523218114,2.052230950187487
2.3580356447661,1.3955068064009286
3.0834260524767827,1.9837937395681577
3.9689396434955984,2.045885736623705
2.7386466742407714,1.7657335097272466
2.2911663899131285,1.8558028697376856
1.9570899353048934,1.495259725733748
6.091107538960241,2.648430206596022
2.8955482847211456,1.9233588050504689
2.117937036707949,1.3940069301377838
2.4240575651974035,1.6036772493444327
3.2978751112861526,1.996040854746727
1.8885779922523764,1.5997918112686091
3.0550290962824733,2.073744513032756
5.363723696238705,2.9921225928289794
2.4654526476150935,1.7251294377583628
4.21161209565933,2.4096827901635582
3.4549873083021314,2.0051123221029723
6.444251736851717,2.155671345254777
3.603049767596656,2.5340752065633736
8.553599415696103,3.056705065510122
3.6053249442704565,2.331950719889424
5.031336027653995,2.0771325028323244
2.106232844710618,1.5597217365749532
2.1030180771409412,1.7397879074564377
3.977127762587028,2.238045327724454
2.2957809899498356,1.8187123947832597
3.6456958571079547,2.1734581975724563
4.219786963022661,2.5984263403427788
4.750579098935859,2.2977713364502295
5.020669326993763,2.4782118537856026
2.8749044779411292,2.062506803178143
2.8840249280566903,1.7329268610339967
5.367922047408134,4.049444102732991
2.7592648549871552,1.6923770484016292
2.9338152279110816,2.1885160518241933
4.268792535251626,2.1100525652983113
3.231685807863357,1.8182926131801729
2.5315051683676306,1.8113731958638872
2.79278896190452,2.357975272396124
4.179151650809438,2.8039657392767965
3.3525673781211047,2.065833553263079
2.4949091667725334,1.831642154505684
3.229684510183061,2.552655632070225
4.219730865950605,1.8293308253368994
4.770368328143499,2.0361630091131464
4.213797010149333,1.758412427971959
3.0573807921954144,1.732911521604623
5.508394806291029,2.574118970507128
3.8750328985026554,1.9487697725890387
3.384150762473316,1.879679501394562
2.995744145801419,1.7861639309844533
5.285646558650629,2.607221868317674
2.1852602856549512,1.6893120989461832
2.004357441059137,1.6259116599983934
2.020028863094196,1.4102692037762365
5.363365304879197,3.3401670260533813
3.552355266866713,2.1194228302216693
2.769291307258411,2.164458308478391
3.110711844741592,1.585580702846031
2.9906803694942825,2.1494251227724317
2.7343287228241056,1.8421182708939297
3.621826694728797,2.4807642482339087
4.143037388634699,2.426088979128693
4.7190842995580935,2.287263316993169
2.5133948237781922,2.1181809624213512
2.75679145749476,1.8253287535604958
3.2881555047661344,2.045750473225548
4.982193523906236,2.528425610577973
9.054890590860463,3.2650581667831706
3.3950043847546065,2.533408135435241
3.9272478490315756,2.163318400990719
4.582683878753415,2.917040101094091
4.496429494906098,2.743424416447076
3.6384451771668638,1.9266607899160595
2.7185184724511235,1.4801311739742644
6.4290304123842805,3.065934424034464
3.151887759153877,1.9934668210227666
4.003557931847072,1.8658517506345782
2.039074943373824,1.3791917894556642
3.9442460480990835,2.334593197710978
3.715483882260329,2.3723174836233256
2.955305793387292,2.0273821358413526
5.744304216155189,3.154804244870619
4.466087785124124,2.4875688854669273
3.1189397544788693,2.2258323733896894
3.0959675926507018,2.055228162213589
3.7185150249760217,2.2186516821946234
2.4150939902309227,1.4856891470343006
8.713781053250903,3.919121803499447
2.818150605807667,1.6738064166587854
6.2979253378405975,2.5370239071446012
4.580143641481123,2.756950555382862
2.7598310524650094,1.6749118577187903
2.3493799364884707,1.6985661688445954
2.9824566296120785,2.0540875483794574
4.386061087369379,2.323158117647534
2.905104703586156,1.8629915820306284
11.603354312293547,4.606895346656847
3.589330843354042,2.5938291314261783
2.991914554713605,2.5218730806022034
2.1873108390535734,1.6264702720498005
4.779281379537756,2.5641420863427493
6.062754939860238,2.2549169590037743
4.494235253398297,2.363388458490323
2.6451324695352434,1.81672964334839
2.9050989267146976,2.251926208917834
5.592560057001868,2.665277260490899
3.543417865564479,2.2014377166860486
4.056515100621363,1.9511460203267703
3.1810342069681177,2.239766926541285
6.651005444315672,2.3308742253938814
2.886365224880718,2.096594770870396
4.5124367891793264,2.627120192450249
3.9992313172540075,2.018265913965029
3.2399550189326853,1.9853019159969334
5.777041517312648,2.486063843471311
2.014232962211113,1.4670909329347557
4.224203913964523,2.153732899345587
5.479472208871299,2.874205057366534
2.0783624329088535,1.54654738309785
3.2078352179800023,2.3151179659182497
3.2478100023272978,1.7539583676210844
3.514221577357006,2.331138762326982
2.008347988927117,1.6540859641096664
2.6719049579801566,2.158746298620892
5.73391282053613,3.272679318961252
3.339066831720995,2.7746436288636
2.0629042005558427,1.3428792822348388
5.070714022508645,2.4251150718917147
3.0950011742657515,1.8688164034095733
2.1952780382093575,1.6081199590573918
3.8914479747333823,2.8168021442141993
1.903861254638122,1.2577096630283715
2.876694454891321,1.9038510171827447
2.1105963591179795,1.746388839876965
5.6117297160966055,3.3377936824319057
4.558125092209457,2.320388088477607
7.959516719468902,3.1284751783244227
3.6253738453280375,2.2454698440539405
3.4863873771064724,2.071416624562116
2.110912211392732,1.4576836709172962
3.0974412992635916,2.0534393505343083
4.3952871611556015,2.1462256403054076
2.2329668358180834,1.4026712592833566
3.29157705546723,1.9631588317884234
2.731864176200414,1.6489738731052188
1.7444016332640986,1.5744472262972014
3.850587724661284,2.2678634368345123
3.3087929847993887,2.4299080875471164
3.177241674190305,1.9899080360401844
2.2743291846489284,1.8124916083401563
4.7983332341297285,2.0848365273637812
2.6731544540298744,2.1534128900582523
4.061924103246957,2.2690304545565465
1.9786990123511574,1.5999839468105954
2.5141204721459074,1.8873814050977462
5.461373178728241,2.8475661500376597
4.511408637760131,2.279864665829598
2.895555084375001,2.02413657531183
3.9807470511124063,2.5246871182997106
4.583099743669796,2.894526779847155
3.0286965976191267,1.7762000434950376
2.2615868495755183,1.715415095336789
5.482262594278247,2.695370361099607
2.4884580536161027,1.8104212824730617
6.242586653374668,2.292013330699548
4.415238122907808,2.8301463478663607
2.1416407315079073,1.5304812015323945
3.129783964769075,2.1873942255970094
4.4696569766494845,2.9390389792519573
9.67709500380285,3.047946244106837
2.416805743313365,1.7172300598232455
2.6992222484904898,1.7688131560528477
2.300979255554004,1.779732462205287
2.605901758164471,2.005012723141748
2.4177640158650147,1.7740312357395416
2.6169050974846915,1.7883894959667723
2.79902652120119,1.6644978113211693
2.830302880392788,2.072874185030941
3.9396583034099923,2.1752499895967916
2.8321089988282044,1.760209033630114
3.9122715396913534,1.6690918748266244
6.151340290909386,2.331416244057249
